"","wave","value"
"1",339.483,-411.24
"2",339.86,-296.04
"3",340.237,-282.49
"4",340.615,-186.19
"5",340.992,-157.69
"6",341.37,-101.31
"7",341.747,-85.98
"8",342.124,-94.65
"9",342.501,-57.24
"10",342.878,-7.56
"11",343.256,51.32
"12",343.633,114.55
"13",344.01,185.8
"14",344.387,180.5
"15",344.764,181.66
"16",345.141,184.15
"17",345.518,130.67
"18",345.895,139
"19",346.272,343.81
"20",346.649,323.21
"21",347.025,274.89
"22",347.402,242.4
"23",347.779,259.16
"24",348.156,296.86
"25",348.532,303.09
"26",348.909,286.34
"27",349.286,256.28
"28",349.662,258.28
"29",350.039,265.88
"30",350.415,257.21
"31",350.792,221.51
"32",351.168,232.76
"33",351.545,236.46
"34",351.921,-6.83
"35",352.297,-17.89
"36",352.674,-24.85
"37",353.05,-19.93
"38",353.426,-43.85
"39",353.803,-26.46
"40",354.179,-22.86
"41",354.555,9.73
"42",354.931,74.27
"43",355.307,90.97
"44",355.683,108.56
"45",356.059,106.12
"46",356.435,145.67
"47",356.811,126.82
"48",357.187,121.71
"49",357.563,133.69
"50",357.939,170.32
"51",358.315,290.13
"52",358.691,301.82
"53",359.066,337.53
"54",359.442,303.87
"55",359.818,320.77
"56",360.194,295.64
"57",360.569,227.45
"58",360.945,207.43
"59",361.32,216.93
"60",361.696,233.24
"61",362.071,174.16
"62",362.447,182.25
"63",362.822,193.74
"64",363.198,175.67
"65",363.573,156.63
"66",363.948,45.72
"67",364.324,197.3
"68",364.699,196.32
"69",365.074,221.94
"70",365.449,210.99
"71",365.825,198.96
"72",366.2,193.55
"73",366.575,168.56
"74",366.95,141.38
"75",367.325,129.94
"76",367.7,161.55
"77",368.075,148.54
"78",368.45,187.07
"79",368.825,195.3
"80",369.2,228.42
"81",369.575,293.15
"82",369.949,156.14
"83",370.324,128.09
"84",370.699,81.67
"85",371.074,109.14
"86",371.448,105.78
"87",371.823,119.08
"88",372.197,132.57
"89",372.572,106.27
"90",372.947,91.65
"91",373.321,60.53
"92",373.695,328.52
"93",374.07,297.39
"94",374.444,285.02
"95",374.819,242.11
"96",375.193,161.3
"97",375.567,134.56
"98",375.942,124
"99",376.316,233.15
"100",376.69,190.04
"101",377.064,249.37
"102",377.438,249.61
"103",377.812,227.84
"104",378.186,286.58
"105",378.56,324.57
"106",378.934,434.99
"107",379.308,196.37
"108",379.682,188.19
"109",380.056,189.55
"110",380.43,179.76
"111",380.804,190.33
"112",381.178,223.6
"113",381.551,219.12
"114",381.925,142.89
"115",382.299,129.45
"116",382.672,89.46
"117",383.046,155.02
"118",383.42,183.17
"119",383.793,114.5
"120",384.167,90
"121",384.54,19.71
"122",384.914,17.57
"123",385.287,48.35
"124",385.66,28.82
"125",386.034,46.6
"126",386.407,58.29
"127",386.78,35.2
"128",387.154,192.18
"129",387.527,186.53
"130",387.9,188.73
"131",388.273,154.73
"132",388.646,86
"133",389.019,83.71
"134",389.392,118.44
"135",389.765,125.07
"136",390.138,108.17
"137",390.511,85.52
"138",390.884,29.02
"139",391.257,28.43
"140",391.63,39.98
"141",392.003,63.5
"142",392.375,59.26
"143",392.748,-73.61
"144",393.121,-64.6
"145",393.493,-39.27
"146",393.866,-13.41
"147",394.239,-12.43
"148",394.611,-23.88
"149",394.984,-36.4
"150",395.356,-51.5
"151",395.729,-40.1
"152",396.101,4.76
"153",396.473,36.47
"154",396.846,65.21
"155",397.218,123.9
"156",397.59,136.95
"157",397.963,149.86
"158",398.335,179.62
"159",398.707,142.65
"160",399.079,124.09
"161",399.451,312.1
"162",399.823,357.11
"163",400.195,333.53
"164",400.567,339.67
"165",400.939,347.27
"166",401.311,356.72
"167",401.683,459.29
"168",402.055,440.54
"169",402.427,440.78
"170",402.799,364.7
"171",403.17,304.65
"172",403.542,338.55
"173",403.914,488.22
"174",404.285,553.88
"175",404.657,575.46
"176",405.029,428.66
"177",405.4,555.73
"178",405.772,580.96
"179",406.143,584.76
"180",406.514,680.91
"181",406.886,663.76
"182",407.257,543.12
"183",407.629,538.83
"184",408,517.79
"185",408.371,516.96
"186",408.742,517.06
"187",409.114,466.45
"188",409.485,317.65
"189",409.856,275.81
"190",410.227,262.76
"191",410.598,199.78
"192",410.969,15.53
"193",411.34,45.48
"194",411.711,16.06
"195",412.082,-48.96
"196",412.453,-40.83
"197",412.824,-26.36
"198",413.194,-3.32
"199",413.565,-13.11
"200",413.936,-12.97
"201",414.307,27.9
"202",414.677,25.22
"203",415.048,-9.9
"204",415.418,-24.56
"205",415.789,-7.81
"206",416.159,7.54
"207",416.53,34.28
"208",416.9,5.2
"209",417.271,11.58
"210",417.641,-4.4
"211",418.012,3.01
"212",418.382,-19.49
"213",418.752,-50.91
"214",419.122,-37.18
"215",419.493,-42.68
"216",419.863,-67.47
"217",420.233,-27.43
"218",420.603,-31.43
"219",420.973,-24.37
"220",421.343,-73.32
"221",421.713,-10.78
"222",422.083,2.13
"223",422.453,-18.47
"224",422.823,-24.37
"225",423.193,-15.84
"226",423.562,-50.33
"227",423.932,-66.11
"228",424.302,-66.64
"229",424.672,-77.94
"230",425.041,-51.69
"231",425.411,-66.59
"232",425.78,-93.33
"233",426.15,-51.5
"234",426.52,-50.18
"235",426.889,-32.21
"236",427.258,-79.4
"237",427.628,-19.06
"238",427.997,-10
"239",428.367,97.01
"240",428.736,91.41
"241",429.105,134.27
"242",429.474,130.08
"243",429.844,135.59
"244",430.213,150.54
"245",430.582,148.98
"246",430.951,153.46
"247",431.32,165.98
"248",431.689,182.78
"249",432.058,309.57
"250",432.427,357.54
"251",432.796,336.45
"252",433.165,278.05
"253",433.534,289.74
"254",433.902,197.64
"255",434.271,197.49
"256",434.64,175.19
"257",435.009,188.29
"258",435.377,204.41
"259",435.746,179.76
"260",436.114,163.35
"261",436.483,180.3
"262",436.852,182.98
"263",437.22,139.29
"264",437.588,-8.39
"265",437.957,15.23
"266",438.325,40.76
"267",438.694,8.85
"268",439.062,7.15
"269",439.43,-12.53
"270",439.798,-21.39
"271",440.166,-48.04
"272",440.535,-58.02
"273",440.903,-28.07
"274",441.271,-22.17
"275",441.639,11.73
"276",442.007,4.18
"277",442.375,-17.5
"278",442.743,-37.18
"279",443.111,-16.28
"280",443.479,-63.28
"281",443.846,-61.24
"282",444.214,-46.53
"283",444.582,-47.45
"284",444.95,-30.99
"285",445.317,30.62
"286",445.685,30.62
"287",446.052,14.94
"288",446.42,-29.43
"289",446.788,-11.02
"290",447.155,5.59
"291",447.523,8.37
"292",447.89,13.87
"293",448.257,13.24
"294",448.625,34.62
"295",448.992,23.9
"296",449.359,6.32
"297",449.726,-10.29
"298",450.094,-22.9
"299",450.461,8.66
"300",450.828,-32.01
"301",451.195,-2.69
"302",451.562,352.04
"303",451.929,406.79
"304",452.296,429.63
"305",452.663,374.88
"306",453.03,358.42
"307",453.397,434.7
"308",453.764,494.65
"309",454.13,472.25
"310",454.497,459.24
"311",454.864,445.7
"312",455.231,457.98
"313",455.597,450.09
"314",455.964,406.64
"315",456.33,359.98
"316",456.697,321.36
"317",457.063,127.5
"318",457.43,98.77
"319",457.796,104.61
"320",458.163,148.54
"321",458.529,162.18
"322",458.895,66.81
"323",459.262,40.66
"324",459.628,56.1
"325",459.994,40.07
"326",460.36,52.83
"327",460.726,27.26
"328",461.092,25.02
"329",461.458,48.11
"330",461.824,55.9
"331",462.19,97.3
"332",462.556,-22.51
"333",462.922,-0.21
"334",463.288,-39.76
"335",463.654,-68.25
"336",464.02,-67.81
"337",464.385,-41.32
"338",464.751,-79.01
"339",465.117,-122.7
"340",465.482,-113.65
"341",465.848,-64.84
"342",466.214,-32.74
"343",466.579,-10.09
"344",466.945,-36.44
"345",467.31,-39.42
"346",467.675,-56.07
"347",468.041,-78.92
"348",468.406,-134.1
"349",468.772,-124.41
"350",469.137,-96.99
"351",469.502,-59.53
"352",469.867,-74.48
"353",470.232,-59.09
"354",470.597,-20.52
"355",470.963,76.99
"356",471.328,67.15
"357",471.693,54.69
"358",472.058,75.53
"359",472.422,144.06
"360",472.787,174.55
"361",473.152,178.69
"362",473.517,201.68
"363",473.882,196.08
"364",474.246,190.82
"365",474.611,139.73
"366",474.976,88.59
"367",475.34,70.47
"368",475.705,75.63
"369",476.07,87.95
"370",476.434,35.2
"371",476.799,-6.88
"372",477.163,72.41
"373",477.527,43.82
"374",477.892,-15.26
"375",478.256,-30.26
"376",478.62,-57.63
"377",478.985,-18.91
"378",479.349,16.4
"379",479.713,36.86
"380",480.077,37.83
"381",480.441,52.93
"382",480.805,85.96
"383",481.169,86.98
"384",481.533,46.89
"385",481.897,-1.33
"386",482.261,-15.55
"387",482.625,-75.95
"388",482.989,-96.21
"389",483.353,-101.18
"390",483.716,-92.41
"391",484.08,-95.33
"392",484.444,-138.29
"393",484.807,-174.58
"394",485.171,-115.93
"395",485.534,-103.9
"396",485.898,-114.23
"397",486.261,-109.89
"398",486.625,-95.48
"399",486.988,-83.98
"400",487.352,107.05
"401",487.715,117.61
"402",488.078,107.19
"403",488.442,125.55
"404",488.805,137.88
"405",489.168,264.32
"406",489.531,271.04
"407",489.894,444.34
"408",490.257,510.24
"409",490.62,428.17
"410",490.983,409.71
"411",491.346,419.99
"412",491.709,408.74
"413",492.072,387.65
"414",492.435,449.02
"415",492.798,289.89
"416",493.16,275.57
"417",493.523,264.95
"418",493.886,242.16
"419",494.248,257.31
"420",494.611,122.68
"421",494.973,109.38
"422",495.336,-96.7
"423",495.698,-147.2
"424",496.061,-90.36
"425",496.423,-85.98
"426",496.786,-95.33
"427",497.148,-77.26
"428",497.51,-41.71
"429",497.873,-98.89
"430",498.235,-113.69
"431",498.597,-104.05
"432",498.959,-96.84
"433",499.321,26.14
"434",499.683,19.67
"435",500.045,21.66
"436",500.407,41.92
"437",500.769,67.15
"438",501.131,80.4
"439",501.493,33.89
"440",501.855,49.28
"441",502.217,37.2
"442",502.578,-4.1
"443",502.94,-51.84
"444",503.302,-58.66
"445",503.663,-57.19
"446",504.025,-65.52
"447",504.386,-85.4
"448",504.748,-200.78
"449",505.109,-221.77
"450",505.471,-223.14
"451",505.832,-231.76
"452",506.194,-258.99
"453",506.555,-288.36
"454",506.916,-321.77
"455",507.277,-283.63
"456",507.639,-262.83
"457",508,-254.85
"458",508.361,-240.19
"459",508.722,-245.35
"460",509.083,-257.23
"461",509.444,-253.73
"462",509.805,-236.34
"463",510.166,-233.46
"464",510.527,-220.99
