"","wave","value"
"1",339.483,-18.11
"2",339.86,-15.25
"3",340.237,-7.61
"4",340.615,-6.69
"5",340.992,-6.63
"6",341.37,-7.26
"7",341.747,-10.39
"8",342.124,-9.16
"9",342.501,-9.33
"10",342.878,-8.49
"11",343.256,-11.08
"12",343.633,-7.42
"13",344.01,-2.94
"14",344.387,-0.01
"15",344.764,3.64
"16",345.141,27.96
"17",345.518,26.29
"18",345.895,25.87
"19",346.272,18.77
"20",346.649,13.56
"21",347.025,17.42
"22",347.402,10.84
"23",347.779,9.48
"24",348.156,1.45
"25",348.532,-0.85
"26",348.909,-2.83
"27",349.286,-5.34
"28",349.662,-7.42
"29",350.039,-9.41
"30",350.415,-12.33
"31",350.792,-10.35
"32",351.168,-4.71
"33",351.545,-5.65
"34",351.921,-8.15
"35",352.297,-14.1
"36",352.674,-10.76
"37",353.05,-30.28
"38",353.426,-31.12
"39",353.803,-26.94
"40",354.179,-24.96
"41",354.555,-22.14
"42",354.931,-29.45
"43",355.307,-31.22
"44",355.683,-33.73
"45",356.059,-29.65
"46",356.435,-26.31
"47",356.811,-23.71
"48",357.187,-12.64
"49",357.563,-12.96
"50",357.939,-13.58
"51",358.315,-13.06
"52",358.691,-15.98
"53",359.066,-24.12
"54",359.442,-24.33
"55",359.818,-22.24
"56",360.194,-13.06
"57",360.569,-14.31
"58",360.945,-14.31
"59",361.32,-18.49
"60",361.696,-22.45
"61",362.071,-19.43
"62",362.447,-22.14
"63",362.822,-22.77
"64",363.198,-13.69
"65",363.573,-12.75
"66",363.948,-13.06
"67",364.324,-16.61
"68",364.699,-19.01
"69",365.074,-34.46
"70",365.449,-28.61
"71",365.825,-27.78
"72",366.2,-27.57
"73",366.575,-25.9
"74",366.95,-22.66
"75",367.325,-19.95
"76",367.7,-19.84
"77",368.075,-19.63
"78",368.45,-13.48
"79",368.825,-13.58
"80",369.2,-10.35
"81",369.575,-8.88
"82",369.949,-7.84
"83",370.324,-7.84
"84",370.699,-3.46
"85",371.074,-14.52
"86",371.448,-16.61
"87",371.823,-21.2
"88",372.197,-19.43
"89",372.572,-2.62
"90",372.947,2.49
"91",373.321,1.55
"92",373.695,0.09
"93",374.07,0.09
"94",374.444,-4.61
"95",374.819,-7.11
"96",375.193,-2.41
"97",375.567,-4.08
"98",375.942,-6.38
"99",376.316,-14.31
"100",376.69,-16.92
"101",377.064,-16.92
"102",377.438,-18.28
"103",377.812,-15.25
"104",378.186,-13.58
"105",378.56,-15.98
"106",378.934,-15.36
"107",379.308,-14.42
"108",379.682,-13.89
"109",380.056,-16.09
"110",380.43,-38.53
"111",380.804,-36.54
"112",381.178,-40.72
"113",381.551,-43.43
"114",381.925,-40.72
"115",382.299,-35.92
"116",382.672,-34.46
"117",383.046,-44.58
"118",383.42,-42.28
"119",383.793,-46.46
"120",384.167,-42.49
"121",384.54,-39.47
"122",384.914,-39.36
"123",385.287,-38.53
"124",385.66,-44.58
"125",386.034,-8.36
"126",386.407,-2.62
"127",386.78,-4.71
"128",387.154,-3.87
"129",387.527,-5.23
"130",387.9,-3.14
"131",388.273,2.49
"132",388.646,2.07
"133",389.019,9.07
"134",389.392,14.39
"135",389.765,14.49
"136",390.138,8.13
"137",390.511,11.68
"138",390.884,15.75
"139",391.257,15.54
"140",391.63,14.29
"141",392.003,12.72
"142",392.375,12.41
"143",392.748,10.32
"144",393.121,7.19
"145",393.493,5.1
"146",393.866,-33.62
"147",394.239,-39.67
"148",394.611,-34.46
"149",394.984,-34.77
"150",395.356,-32.06
"151",395.729,-31.74
"152",396.101,-28.72
"153",396.473,-26.63
"154",396.846,-31.22
"155",397.218,-32.06
"156",397.59,-33.52
"157",397.963,-28.09
"158",398.335,-18.17
"159",398.707,-20.99
"160",399.079,-21.83
"161",399.451,-17.65
"162",399.823,-21.93
"163",400.195,-22.45
"164",400.567,-13.37
"165",400.939,-12.64
"166",401.311,-11.81
"167",401.683,-10.76
"168",402.055,-9.82
"169",402.427,-12.75
"170",402.799,8.44
"171",403.17,14.6
"172",403.542,13.87
"173",403.914,13.45
"174",404.285,21.07
"175",404.657,17.83
"176",405.029,14.7
"177",405.4,21.28
"178",405.772,20.65
"179",406.143,8.65
"180",406.514,9.48
"181",406.886,11.26
"182",407.257,10.95
"183",407.629,13.56
"184",408,11.47
"185",408.371,6.88
"186",408.742,9.8
"187",409.114,11.26
"188",409.485,9.59
"189",409.856,8.13
"190",410.227,10.01
"191",410.598,-10.55
"192",410.969,-12.96
"193",411.34,-10.97
"194",411.711,-10.66
"195",412.082,-17.76
"196",412.453,-14.73
"197",412.824,-11.81
"198",413.194,-18.28
"199",413.565,-22.66
"200",413.936,-21.41
"201",414.307,-18.38
"202",414.677,-18.59
"203",415.048,-19.32
"204",415.418,-18.8
"205",415.789,-20.68
"206",416.159,-24.85
"207",416.53,-26.11
"208",416.9,-26.63
"209",417.271,-25.38
"210",417.641,-24.64
"211",418.012,-28.72
"212",418.382,-27.15
"213",418.752,-29.76
"214",419.122,-31.95
"215",419.493,-34.77
"216",419.863,-39.05
"217",420.233,-39.78
"218",420.603,-37.8
"219",420.973,-39.99
"220",421.343,-37.38
"221",421.713,-40.72
"222",422.083,-38.94
"223",422.453,-42.81
"224",422.823,-44.58
"225",423.193,-47.19
"226",423.562,-44.89
"227",423.932,-43.54
"228",424.302,-47.61
"229",424.672,-49.07
"230",425.041,-50.74
"231",425.411,-50.53
"232",425.78,-50.22
"233",426.15,-51.05
"234",426.52,-43.12
"235",426.889,-44.37
"236",427.258,-34.66
"237",427.628,-30.39
"238",427.997,-24.75
"239",428.367,-27.57
"240",428.736,-28.4
"241",429.105,-26.73
"242",429.474,-24.23
"243",429.844,-31.64
"244",430.213,-30.7
"245",430.582,-24.33
"246",430.951,-12.02
"247",431.32,-8.78
"248",431.689,-11.7
"249",432.058,-11.08
"250",432.427,-14.52
"251",432.796,-14.52
"252",433.165,-13.06
"253",433.534,-10.45
"254",433.902,-11.49
"255",434.271,-19.22
"256",434.64,-21.2
"257",435.009,-31.85
"258",435.377,-33.1
"259",435.746,-38.84
"260",436.114,-39.36
"261",436.483,-37.8
"262",436.852,-34.35
"263",437.22,-34.46
"264",437.588,-36.96
"265",437.957,-35.4
"266",438.325,-40.09
"267",438.694,-51.05
"268",439.062,-53.87
"269",439.43,-51.26
"270",439.798,-43.95
"271",440.166,-42.91
"272",440.535,-39.26
"273",440.903,-38.84
"274",441.271,-43.54
"275",441.639,-41.34
"276",442.007,-39.99
"277",442.375,-36.44
"278",442.743,-36.13
"279",443.111,-38.53
"280",443.479,-39.57
"281",443.846,-39.57
"282",444.214,-34.14
"283",444.582,-39.36
"284",444.95,-42.6
"285",445.317,-34.98
"286",445.685,-34.14
