"","wave","value"
"1",339.483,-8.26
"2",339.86,-8.91
"3",340.237,-9.79
"4",340.615,-10.06
"5",340.992,-10.17
"6",341.37,-10.81
"7",341.747,-11.43
"8",342.124,-11.72
"9",342.501,-12.41
"10",342.878,-12.98
"11",343.256,-13.47
"12",343.633,-13.82
"13",344.01,-14.32
"14",344.387,-14.74
"15",344.764,-15.38
"16",345.141,-15.86
"17",345.518,-16.32
"18",345.895,-16.61
"19",346.272,-16.71
"20",346.649,-16.84
"21",347.025,-17.04
"22",347.402,-17.3
"23",347.779,-17.49
"24",348.156,-17.82
"25",348.532,-18.13
"26",348.909,-18.5
"27",349.286,-18.87
"28",349.662,-18.9
"29",350.039,-19.02
"30",350.415,-19.11
"31",350.792,-19.27
"32",351.168,-18.96
"33",351.545,-18.81
"34",351.921,-18.76
"35",352.297,-18.6
"36",352.674,-18.71
"37",353.05,-19.32
"38",353.426,-19.73
"39",353.803,-20.4
"40",354.179,-20.92
"41",354.555,-21.69
"42",354.931,-22.2
"43",355.307,-22.84
"44",355.683,-23.27
"45",356.059,-24.05
"46",356.435,-24.56
"47",356.811,-25.03
"48",357.187,-25.76
"49",357.563,-26.26
"50",357.939,-26.58
"51",358.315,-27.14
"52",358.691,-27.75
"53",359.066,-27.91
"54",359.442,-28.05
"55",359.818,-28.28
"56",360.194,-28.33
"57",360.569,-28.79
"58",360.945,-28.83
"59",361.32,-28.93
"60",361.696,-29.14
"61",362.071,-29.15
"62",362.447,-29.03
"63",362.822,-29.17
"64",363.198,-29.23
"65",363.573,-29.41
"66",363.948,-29.83
"67",364.324,-29.97
"68",364.699,-30.01
"69",365.074,-29.85
"70",365.449,-29.71
"71",365.825,-29.65
"72",366.2,-29.6
"73",366.575,-29.64
"74",366.95,-29.57
"75",367.325,-29.47
"76",367.7,-29.05
"77",368.075,-28.96
"78",368.45,-28.79
"79",368.825,-28.87
"80",369.2,-29.07
"81",369.575,-29.1
"82",369.949,-29.03
"83",370.324,-28.91
"84",370.699,-28.84
"85",371.074,-28.72
"86",371.448,-28.57
"87",371.823,-28.49
"88",372.197,-28.32
"89",372.572,-28.53
"90",372.947,-28.67
"91",373.321,-28.65
"92",373.695,-28.74
"93",374.07,-28.8
"94",374.444,-28.85
"95",374.819,-28.73
"96",375.193,-28.93
"97",375.567,-29.09
"98",375.942,-29.06
"99",376.316,-29.09
"100",376.69,-28.97
"101",377.064,-28.83
"102",377.438,-28.77
"103",377.812,-28.94
"104",378.186,-29.03
"105",378.56,-29.26
