"","wave","value"
"1",339.483,-25.11
"2",339.86,-21.72
"3",340.237,-18.27
"4",340.615,-15.22
"5",340.992,-12.92
"6",341.37,-10.44
"7",341.747,-6.24
"8",342.124,-1.87
"9",342.501,2.31
"10",342.878,5.27
"11",343.256,6.95
"12",343.633,7.59
"13",344.01,7.6
"14",344.387,6.76
"15",344.764,5.19
"16",345.141,3.54
"17",345.518,0.9
"18",345.895,-1.27
"19",346.272,-4.16
"20",346.649,-7.09
"21",347.025,-8.5
"22",347.402,-11.07
"23",347.779,-13.56
"24",348.156,-16.14
"25",348.532,-18.42
"26",348.909,-20.34
"27",349.286,-22.16
"28",349.662,-23.95
"29",350.039,-25.87
"30",350.415,-25.81
"31",350.792,-26.84
"32",351.168,-29.52
"33",351.545,-30.06
"34",351.921,-30.7
"35",352.297,-31.04
"36",352.674,-31.48
"37",353.05,-32.19
"38",353.426,-32.61
"39",353.803,-32.86
"40",354.179,-33.09
"41",354.555,-34.29
"42",354.931,-34.43
"43",355.307,-34.06
"44",355.683,-33.89
"45",356.059,-33.79
"46",356.435,-33.62
"47",356.811,-33.71
"48",357.187,-33.12
"49",357.563,-33.08
"50",357.939,-32.75
"51",358.315,-32.38
"52",358.691,-32.57
"53",359.066,-32
"54",359.442,-32.05
"55",359.818,-32.15
"56",360.194,-32.03
"57",360.569,-32.04
"58",360.945,-31.9
"59",361.32,-32.23
"60",361.696,-31.97
"61",362.071,-31.79
"62",362.447,-31.86
"63",362.822,-32
"64",363.198,-32.51
"65",363.573,-32.2
"66",363.948,-32.26
"67",364.324,-32.54
"68",364.699,-32.65
"69",365.074,-31.75
"70",365.449,-31.44
"71",365.825,-31.21
"72",366.2,-31.3
"73",366.575,-31.51
"74",366.95,-31.47
"75",367.325,-31.57
"76",367.7,-31.44
"77",368.075,-31.65
"78",368.45,-31.41
"79",368.825,-31.69
"80",369.2,-32.39
"81",369.575,-32.42
"82",369.949,-32.37
"83",370.324,-31.94
"84",370.699,-31.78
"85",371.074,-31.77
"86",371.448,-31.81
"87",371.823,-31.79
"88",372.197,-31.75
"89",372.572,-31.92
"90",372.947,-31.61
"91",373.321,-31.67
"92",373.695,-31.9
"93",374.07,-32.35
"94",374.444,-31.16
"95",374.819,-30.92
"96",375.193,-30.8
"97",375.567,-30.55
"98",375.942,-31
"99",376.316,-30.99
"100",376.69,-31.07
"101",377.064,-30.38
"102",377.438,-30.41
"103",377.812,-30.03
"104",378.186,-30
"105",378.56,-31.78
"106",378.934,-31.69
"107",379.308,-31.52
"108",379.682,-30.89
"109",380.056,-30.8
"110",380.43,-30.58
"111",380.804,-30.35
"112",381.178,-31.12
"113",381.551,-31.16
"114",381.925,-31.44
"115",382.299,-31.45
"116",382.672,-30.98
"117",383.046,-31.2
"118",383.42,-31.25
"119",383.793,-31.55
"120",384.167,-31.26
"121",384.54,-31.4
"122",384.914,-31.34
"123",385.287,-31.1
"124",385.66,-30.88
"125",386.034,-30.5
"126",386.407,-30.32
"127",386.78,-30.57
"128",387.154,-30.62
"129",387.527,-30.5
"130",387.9,-30.28
"131",388.273,-30.46
"132",388.646,-30.5
"133",389.019,-30.96
"134",389.392,-31.21
"135",389.765,-31.34
"136",390.138,-31.56
"137",390.511,-31.63
"138",390.884,-31.52
"139",391.257,-31.58
"140",391.63,-31.87
"141",392.003,-32.53
"142",392.375,-32.53
"143",392.748,-32.31
"144",393.121,-32.05
"145",393.493,-31.81
"146",393.866,-31.61
"147",394.239,-31.43
"148",394.611,-31.35
"149",394.984,-31.37
"150",395.356,-31.19
"151",395.729,-31.18
"152",396.101,-31.12
"153",396.473,-30.75
"154",396.846,-30.55
"155",397.218,-30.41
"156",397.59,-30.32
"157",397.963,-30.26
"158",398.335,-30.4
"159",398.707,-30.37
"160",399.079,-30.22
"161",399.451,-30.36
"162",399.823,-30.37
"163",400.195,-30.04
"164",400.567,-30.32
"165",400.939,-30.73
