"","wave","value"
"1",339.483,-7.01
"2",339.86,-7.56
"3",340.237,-8.14
"4",340.615,-8.87
"5",340.992,-8.42
"6",341.37,-8.99
"7",341.747,-9.52
"8",342.124,-9.96
"9",342.501,-10.4
"10",342.878,-10.89
"11",343.256,-11.36
"12",343.633,-11.77
"13",344.01,-12.17
"14",344.387,-12.58
"15",344.764,-13.08
"16",345.141,-13.36
"17",345.518,-13.63
"18",345.895,-14.01
"19",346.272,-14.19
"20",346.649,-14.37
"21",347.025,-14.42
"22",347.402,-14.7
"23",347.779,-14.88
"24",348.156,-15.29
"25",348.532,-15.58
"26",348.909,-15.82
"27",349.286,-16.03
"28",349.662,-15.96
"29",350.039,-16.15
"30",350.415,-16.36
"31",350.792,-16.54
"32",351.168,-16.22
"33",351.545,-15.82
"34",351.921,-15.65
"35",352.297,-15.61
"36",352.674,-15.72
"37",353.05,-16.1
"38",353.426,-16.65
"39",353.803,-17.31
"40",354.179,-18.03
"41",354.555,-18.66
"42",354.931,-19.44
"43",355.307,-20.2
"44",355.683,-20.53
"45",356.059,-21.03
"46",356.435,-21.52
"47",356.811,-22.01
"48",357.187,-22.41
"49",357.563,-23.15
"50",357.939,-23.78
"51",358.315,-24.25
"52",358.691,-24.63
"53",359.066,-24.87
"54",359.442,-25.13
"55",359.818,-25.19
"56",360.194,-25.35
"57",360.569,-25.87
"58",360.945,-25.95
"59",361.32,-26.12
"60",361.696,-26.32
"61",362.071,-26.43
"62",362.447,-26.53
"63",362.822,-26.59
"64",363.198,-26.59
"65",363.573,-26.37
"66",363.948,-26.97
"67",364.324,-26.99
"68",364.699,-27.11
"69",365.074,-26.68
"70",365.449,-26.57
"71",365.825,-26.55
"72",366.2,-26.5
"73",366.575,-26.54
"74",366.95,-26.55
"75",367.325,-26.51
"76",367.7,-26.23
"77",368.075,-26.28
"78",368.45,-26.06
"79",368.825,-26.18
"80",369.2,-26.36
"81",369.575,-26.16
"82",369.949,-26.31
"83",370.324,-26.18
"84",370.699,-26.26
