"","wave","value"
"1",339.483,-496.35
"2",339.86,-360.41
"3",340.237,-346.34
"4",340.615,-227.1
"5",340.992,-195.62
"6",341.37,-126.32
"7",341.747,-106.17
"8",342.124,-118.71
"9",342.501,-67.76
"10",342.878,-7.51
"11",343.256,64.72
"12",343.633,142.8
"13",344.01,229.2
"14",344.387,214.49
"15",344.764,209.96
"16",345.141,212.93
"17",345.518,152.78
"18",345.895,161.94
"19",346.272,429.58
"20",346.649,408.54
"21",347.025,349.56
"22",347.402,309.91
"23",347.779,332.95
"24",348.156,376.54
"25",348.532,389.59
"26",348.909,368.26
"27",349.286,328.86
"28",349.662,502.15
"29",350.039,525.29
"30",350.415,517.84
"31",350.792,474.83
"32",351.168,488.22
"33",351.545,491.88
"34",351.921,180.79
"35",352.297,166.76
"36",352.674,160.23
"37",353.05,165.01
"38",353.426,135.3
"39",353.803,161.4
"40",354.179,160.48
"41",354.555,201.24
"42",354.931,280.3
"43",355.307,129.3
"44",355.683,139.34
"45",356.059,142.26
"46",356.435,200.81
"47",356.811,173.97
"48",357.187,171.19
"49",357.563,178.99
"50",357.939,220.82
"51",358.315,366.02
"52",358.691,381.7
"53",359.066,421.25
"54",359.442,367.38
"55",359.818,385.5
"56",360.194,353.45
"57",360.569,275.81
"58",360.945,249.27
"59",361.32,262.08
"60",361.696,276.84
"61",362.071,189.41
"62",362.447,198.61
"63",362.822,210.3
"64",363.198,190.67
"65",363.573,166.71
"66",363.948,28.92
"67",364.324,219.31
"68",364.699,222.68
"69",365.074,265.25
"70",365.449,259.98
"71",365.825,247.56
"72",366.2,238.99
"73",366.575,210.84
"74",366.95,181.47
"75",367.325,165.2
"76",367.7,207.38
"77",368.075,196.42
"78",368.45,246.64
"79",368.825,256.82
"80",369.2,300.9
"81",369.575,378.68
"82",369.949,204.51
"83",370.324,173.29
"84",370.699,117.18
"85",371.074,150.83
"86",371.448,148.74
"87",371.823,164.76
"88",372.197,175.72
"89",372.572,139.73
"90",372.947,123.95
"91",373.321,82.98
"92",373.695,406.88
"93",374.07,372.74
"94",374.444,351.75
"95",374.819,296.71
"96",375.193,201.49
"97",375.567,167.73
"98",375.942,144.7
"99",376.316,267.19
"100",376.69,208.84
"101",377.064,277.32
"102",377.438,278.69
"103",377.812,253.99
"104",378.186,328.32
"105",378.56,375.66
"106",378.934,519.64
"107",379.308,226.96
"108",379.682,214.44
"109",380.056,220.78
"110",380.43,206.85
"111",380.804,217.9
"112",381.178,260.72
"113",381.551,264.03
"114",381.925,176.01
"115",382.299,160.62
"116",382.672,109.72
"117",383.046,186.15
"118",383.42,226.33
"119",383.793,141.48
"120",384.167,108.6
"121",384.54,16.94
"122",384.914,14.75
"123",385.287,55.71
"124",385.66,32.62
"125",386.034,59.17
"126",386.407,75.73
"127",386.78,43.48
"128",387.154,195.79
"129",387.527,186.49
"130",387.9,192.48
"131",388.273,155.56
"132",388.646,70.86
"133",389.019,65.3
"134",389.392,105.78
"135",389.765,111.82
"136",390.138,88.29
"137",390.511,64.04
"138",390.884,-11.26
"139",391.257,-8.1
"140",391.63,6.37
"141",392.003,34.57
"142",392.375,30.72
"143",392.748,-93.53
"144",393.121,-76.09
"145",393.493,-43.95
"146",393.866,-5.66
"147",394.239,-3.23
"148",394.611,-18.42
"149",394.984,-37.13
"150",395.356,-49.79
"151",395.729,-31.67
"152",396.101,20.25
"153",396.473,60.48
"154",396.846,90.83
"155",397.218,163.25
"156",397.59,176.55
"157",397.963,194.62
"158",398.335,230.96
"159",398.707,182.2
"160",399.079,150.88
"161",399.451,347.85
"162",399.823,417.65
"163",400.195,386.67
"164",400.567,399.29
"165",400.939,408.93
"166",401.311,417.02
"167",401.683,546.23
"168",402.055,520.71
"169",402.427,518.28
"170",402.799,419.65
"171",403.17,348.39
"172",403.542,389.01
"173",403.914,579.31
"174",404.285,655.29
"175",404.657,687.09
"176",405.029,534.45
"177",405.4,679.25
"178",405.772,709.45
"179",406.143,709.45
"180",406.514,873.4
"181",406.886,856.98
"182",407.257,697.96
"183",407.629,695.28
"184",408,669.85
"185",408.371,672.04
"186",408.742,670.14
"187",409.114,606.73
"188",409.485,416.43
"189",409.856,367.97
"190",410.227,349.36
"191",410.598,272.21
"192",410.969,42.9
"193",411.34,82.55
"194",411.711,49.04
"195",412.082,-77.36
"196",412.453,-73.17
"197",412.824,-44.63
"198",413.194,-14.77
"199",413.565,-25.1
"200",413.936,-27.19
"201",414.307,23.85
"202",414.677,23.85
"203",415.048,-18.57
"204",415.418,-34.25
"205",415.789,-12.82
"206",416.159,4.52
"207",416.53,42.31
"208",416.9,9.63
"209",417.271,19.47
"210",417.641,0.47
"211",418.012,9.44
"212",418.382,-23.29
"213",418.752,-63.14
"214",419.122,-48.13
"215",419.493,-51.79
"216",419.863,-78.28
"217",420.233,-31.23
"218",420.603,-38.44
"219",420.973,-36.15
"220",421.343,-97.33
"221",421.713,-19.98
"222",422.083,-7.42
"223",422.453,-34.35
"224",422.823,-47.45
"225",423.193,-39.51
"226",423.562,-75.46
"227",423.932,-91.39
"228",424.302,-88.56
"229",424.672,-98.5
"230",425.041,-66.4
"231",425.411,-88.17
"232",425.78,-115.45
"233",426.15,-60.17
"234",426.52,-53.69
"235",426.889,-29.77
"236",427.258,-87.29
"237",427.628,-17.25
"238",427.997,-8.73
"239",428.367,127.6
"240",428.736,117.71
"241",429.105,166.13
"242",429.474,159.6
"243",429.844,161.3
"244",430.213,173.92
"245",430.582,172.95
"246",430.951,173.82
"247",431.32,184.05
"248",431.689,202.32
"249",432.058,365.97
"250",432.427,424.66
"251",432.796,397.53
"252",433.165,326.52
"253",433.534,339.57
"254",433.902,225.21
"255",434.271,228.57
"256",434.64,199.2
"257",435.009,215.61
"258",435.377,237.58
"259",435.746,211.67
"260",436.114,189.8
"261",436.483,214.15
"262",436.852,219.31
"263",437.22,163.59
"264",437.588,-26.56
"265",437.957,3.01
"266",438.325,39.39
"267",438.694,0.47
"268",439.062,0.91
"269",439.43,-25.39
"270",439.798,-37.76
"271",440.166,-70.25
"272",440.535,-90.36
"273",440.903,-58.07
"274",441.271,-45.11
"275",441.639,-5.13
"276",442.007,-15.55
"277",442.375,-48.72
"278",442.743,-74.63
"279",443.111,-49.06
"280",443.479,-103.71
"281",443.846,-107.41
"282",444.214,-86.95
"283",444.582,-90.61
"284",444.95,-68.45
"285",445.317,14.7
"286",445.685,16.79
"287",446.052,9.24
"288",446.42,-35.42
"289",446.788,-21.64
"290",447.155,-1.86
"291",447.523,4.23
"292",447.89,15.23
"293",448.257,18.11
"294",448.625,46.26
"295",448.992,31.45
"296",449.359,14.5
"297",449.726,-4.01
"298",450.094,-15.11
"299",450.461,21.56
"300",450.828,-34.45
"301",451.195,0.38
"302",451.562,433.43
"303",451.929,490.12
"304",452.296,520.27
"305",452.663,456.52
"306",453.03,430.12
"307",453.397,528.55
"308",453.764,604.24
"309",454.13,574.29
"310",454.497,557.78
"311",454.864,539.51
"312",455.231,555.49
"313",455.597,543.51
"314",455.964,492.51
"315",456.33,433.72
"316",456.697,388.96
"317",457.063,151.22
"318",457.43,123.7
"319",457.796,133.44
"320",458.163,189.02
"321",458.529,208.75
"322",458.895,90.68
"323",459.262,56.2
"324",459.628,78.16
"325",459.994,56.97
"326",460.36,74.61
"327",460.726,38.95
"328",461.092,35.54
"329",461.458,62.33
"330",461.824,68.86
"331",462.19,119.22
"332",462.556,-26.7
"333",462.922,-2.84
"334",463.288,-50.03
"335",463.654,-86.56
"336",464.02,-77.75
"337",464.385,-48.67
"338",464.751,-93.09
"339",465.117,-148.03
"340",465.482,-135.08
"341",465.848,-80.18
"342",466.214,-38.88
"343",466.579,-11.02
"344",466.945,-45.02
"345",467.31,-42.87
"346",467.675,-61.09
"347",468.041,-88.37
"348",468.406,-155.09
"349",468.772,-139.9
"350",469.137,-108.19
"351",469.502,-64.4
"352",469.867,-85.35
"353",470.232,-67.96
"354",470.597,-20.42
"355",470.963,99.06
"356",471.328,89.36
"357",471.693,71.29
"358",472.058,103.29
"359",472.422,193.74
"360",472.787,230.22
"361",473.152,232.95
"362",473.517,256.04
"363",473.882,248.59
"364",474.246,238.36
"365",474.611,179.62
"366",474.976,114.59
"367",475.34,95.5
"368",475.705,100.03
"369",476.07,114.79
"370",476.434,45.33
"371",476.799,-7.81
"372",477.163,91.9
"373",477.527,48.16
"374",477.892,-29.24
"375",478.256,-46.53
"376",478.62,-86.52
"377",478.985,-34.69
"378",479.349,3.15
"379",479.713,23.03
"380",480.077,18.74
"381",480.441,41.49
"382",480.805,83.81
"383",481.169,85.37
"384",481.533,35.98
"385",481.897,-18.52
"386",482.261,-36.2
"387",482.625,-112.28
"388",482.989,-139.22
"389",483.353,-143.11
"390",483.716,-132.3
"391",484.08,-132.11
"392",484.444,-185.2
"393",484.807,-224.7
"394",485.171,-154.7
"395",485.534,-141.21
"396",485.898,-161.82
"397",486.261,-159.92
"398",486.625,-136.98
"399",486.988,-129.52
"400",487.352,380.1
"401",487.715,403.28
"402",488.078,389.79
"403",488.442,411.76
"404",488.805,424.57
"405",489.168,585.49
"406",489.531,595.53
"407",489.894,803.99
"408",490.257,886.65
"409",490.62,796.1
"410",490.983,776.23
"411",491.346,790.99
"412",491.709,779.59
"413",492.072,751.97
"414",492.435,837.94
"415",492.798,366.41
"416",493.16,341.03
"417",493.523,329.73
"418",493.886,311.32
"419",494.248,330.27
"420",494.611,156.87
"421",494.973,141.19
"422",495.336,-108.73
"423",495.698,-172.48
"424",496.061,-108.92
"425",496.423,-102.64
"426",496.786,-119.83
"427",497.148,-98.45
"428",497.51,-55.49
"429",497.873,-126.65
"430",498.235,-148.81
"431",498.597,-139.46
"432",498.959,-132.01
"433",499.321,17.67
"434",499.683,8.46
"435",500.045,13.09
"436",500.407,39.49
"437",500.769,69.05
"438",501.131,83.96
"439",501.493,26.73
"440",501.855,41.49
"441",502.217,28.58
"442",502.578,-23.83
"443",502.94,-82.33
"444",503.302,-88.07
"445",503.663,-82.18
"446",504.025,-89.73
"447",504.386,-115.64
"448",504.748,-258.21
"449",505.109,-280.12
"450",505.471,-287.97
"451",505.832,-303.26
"452",506.194,-332.58
"453",506.555,-369.11
"454",506.916,-409.39
"455",507.277,-356.69
"456",507.639,-327.61
"457",508,-315.53
"458",508.361,-300.92
"459",508.722,-313.49
"460",509.083,-326.15
"461",509.444,-317.43
"462",509.805,-295.22
"463",510.166,-293.03
"464",510.527,-278.66
"465",510.888,-274.82
"466",511.248,-267.56
"467",511.609,-249.93
"468",511.97,-239.75
"469",512.331,-209.94
"470",512.691,-261.37
"471",513.052,-276.23
"472",513.412,-254.12
"473",513.773,-246.66
"474",514.133,-232.93
"475",514.494,-207.41
"476",514.854,-199.22
"477",515.215,-42.53
"478",515.575,-42.34
"479",515.935,-55.59
"480",516.296,-22.61
"481",516.656,-23.39
"482",517.016,-54.08
"483",517.376,-38.59
"484",517.736,-60.21
"485",518.096,-25.49
"486",518.456,29.8
"487",518.816,43.68
"488",519.176,62.72
"489",519.536,47.77
"490",519.896,17.67
"491",520.256,38.32
"492",520.616,-124.51
"493",520.975,-17.45
"494",521.335,-10.63
"495",521.695,-49.06
"496",522.054,-47.31
"497",522.414,-6.73
"498",522.773,21.37
"499",523.133,112.99
"500",523.492,138.51
"501",523.852,74.27
"502",524.211,32.38
"503",524.571,227.5
"504",524.93,243.47
"505",525.289,226.13
"506",525.648,235.49
"507",526.007,357.64
"508",526.367,272.6
"509",526.726,299.34
"510",527.085,328.86
"511",527.444,341.08
"512",527.803,312.69
"513",528.162,273.72
"514",528.521,216.15
"515",528.88,144.06
