"","wave","value"
"1",339.483,-584.46
"2",339.86,-420.77
"3",340.237,-404.79
"4",340.615,-272.95
"5",340.992,-226.46
"6",341.37,-146.33
"7",341.747,-125.08
"8",342.124,-139.03
"9",342.501,-79.92
"10",342.878,-12.71
"11",343.256,73.28
"12",343.633,165.49
"13",344.01,259.37
"14",344.387,244.98
"15",344.764,246.14
"16",345.141,246.29
"17",345.518,170.38
"18",345.895,182.58
"19",346.272,487.17
"20",346.649,453.49
"21",347.025,385.47
"22",347.402,342.58
"23",347.779,371.52
"24",348.156,418.13
"25",348.532,431.94
"26",348.909,404.9
"27",349.286,358.66
"28",349.662,372.39
"29",350.039,391.61
"30",350.415,380.21
"31",350.792,332.65
"32",351.168,347.7
"33",351.545,347.19
"34",351.921,-5.47
"35",352.297,-21.77
"36",352.674,-31.05
"37",353.05,-27.03
"38",353.426,-62.46
"39",353.803,-30.97
"40",354.179,-24.62
"41",354.555,25.94
"42",354.931,123.55
"43",355.307,141.38
"44",355.683,162.42
"45",356.059,168.12
"46",356.435,234.53
"47",356.811,204.35
"48",357.187,205.23
"49",357.563,217.58
"50",357.939,269.82
"51",358.315,436.03
"52",358.691,454.07
"53",359.066,505.29
"54",359.442,443.63
"55",359.818,458.09
"56",360.194,417.18
"57",360.569,320.3
"58",360.945,289.54
"59",361.32,302.33
"60",361.696,313.29
"61",362.071,217.5
"62",362.447,233.21
"63",362.822,245.27
"64",363.198,218.09
"65",363.573,186.45
"66",363.948,26.74
"67",364.324,258.42
"68",364.699,252.06
"69",365.074,292.25
"70",365.449,287.57
"71",365.825,272.15
"72",366.2,257.69
"73",366.575,229.41
"74",366.95,190.69
"75",367.325,170.75
"76",367.7,211.08
"77",368.075,192.74
"78",368.45,252.5
"79",368.825,264.63
"80",369.2,318.69
"81",369.575,413.09
"82",369.949,202.16
"83",370.324,169.14
"84",370.699,110.47
"85",371.074,151.39
"86",371.448,150.36
"87",371.823,173.3
"88",372.197,189.01
"89",372.572,151.6
"90",372.947,137.21
"91",373.321,95.35
"92",373.695,472.56
"93",374.07,431.72
"94",374.444,412.94
"95",374.819,349.67
"96",375.193,235.99
"97",375.567,199.02
"98",375.942,173.52
"99",376.316,330.6
"100",376.69,256.15
"101",377.064,335.72
"102",377.438,340.1
"103",377.812,303.79
"104",378.186,385.91
"105",378.56,441.29
"106",378.934,609.4
"107",379.308,273.03
"108",379.682,255.86
"109",380.056,263.46
"110",380.43,250.38
"111",380.804,272.01
"112",381.178,321.83
"113",381.551,323.66
"114",381.925,208.15
"115",382.299,192.74
"116",382.672,128.59
"117",383.046,214.95
"118",383.42,261.56
"119",383.793,170.89
"120",384.167,134.95
"121",384.54,19
"122",384.914,16.81
"123",385.287,63.57
"124",385.66,27.77
"125",386.034,49.32
"126",386.407,62.62
"127",386.78,24.7
"128",387.154,873.37
"129",387.527,890.61
"130",387.9,900.47
"131",388.273,861.17
"132",388.646,766.7
"133",389.019,761.58
"134",389.392,801.77
"135",389.765,814.19
"136",390.138,797.82
"137",390.511,765.53
"138",390.884,687.28
"139",391.257,697.58
"140",391.63,714.17
"141",392.003,740.62
"142",392.375,733.89
"143",392.748,-84.89
"144",393.121,-88.11
"145",393.493,-55.81
"146",393.866,-14.39
"147",394.239,-10.52
"148",394.611,-27.98
"149",394.984,-48.36
"150",395.356,-68.09
"151",395.729,-52.16
"152",396.101,10.01
"153",396.473,52.9
"154",396.846,86.43
"155",397.218,174.33
"156",397.59,197.19
"157",397.963,217.8
"158",398.335,259.66
"159",398.707,198.95
"160",399.079,170.53
"161",399.451,429.38
"162",399.823,500.25
"163",400.195,462.4
"164",400.567,474.75
"165",400.939,482.49
"166",401.311,488.19
"167",401.683,636.07
"168",402.055,600.71
"169",402.427,598.73
"170",402.799,482.71
"171",403.17,399.64
"172",403.542,443.92
"173",403.914,665.66
"174",404.285,756.03
"175",404.657,791.61
"176",405.029,587.77
"177",405.4,759.9
"178",405.772,800.82
"179",406.143,809.22
"180",406.514,1837.4
"181",406.886,1854.35
"182",407.257,1676.59
"183",407.629,1671.77
"184",408,1642.32
"185",408.371,1648.9
"186",408.742,1642.32
"187",409.114,1572.19
"188",409.485,1357.83
"189",409.856,1299.75
"190",410.227,1272.79
"191",410.598,1180.73
"192",410.969,914.13
"193",411.34,957.6
"194",411.711,914.06
"195",412.082,-74.66
"196",412.453,-101.18
"197",412.824,-71.67
"198",413.194,-33.53
"199",413.565,-44.42
"200",413.936,-50.19
"201",414.307,9.58
"202",414.677,4.17
"203",415.048,-49.24
"204",415.418,-66.85
"205",415.789,-40.4
"206",416.159,-17.82
"207",416.53,26.45
"208",416.9,-12.12
"209",417.271,-0.29
"210",417.641,-12.49
"211",418.012,4.46
"212",418.382,-31.27
"213",418.752,-71.3
"214",419.122,-50.92
"215",419.493,-51.06
"216",419.863,-82.33
"217",420.233,-25.57
"218",420.603,-33.75
"219",420.973,-28.2
"220",421.343,-92.12
"221",421.713,-7.3
"222",422.083,7.38
"223",422.453,-26.81
"224",422.823,-36.67
"225",423.193,-30.1
"226",423.562,-82.04
"227",423.932,-104.11
"228",424.302,-107.1
"229",424.672,-122.01
"230",425.041,-93.37
"231",425.411,-116.45
"232",425.78,-145.75
"233",426.15,-87.89
"234",426.52,-84.82
"235",426.889,-60.27
"236",427.258,-117.4
"237",427.628,-36.16
"238",427.997,-21.04
"239",428.367,126.98
"240",428.736,114.93
"241",429.105,174.4
"242",429.474,167.97
"243",429.844,174.76
"244",430.213,191.13
"245",430.582,195.44
"246",430.951,194.56
"247",431.32,205.38
"248",431.689,229.78
"249",432.058,414.69
"250",432.427,480.89
"251",432.796,443.33
"252",433.165,362.31
"253",433.534,377.58
"254",433.902,247.46
"255",434.271,249.07
"256",434.64,222.33
"257",435.009,245.34
"258",435.377,268.43
"259",435.746,237.3
"260",436.114,214.36
"261",436.483,245.85
"262",436.852,248.04
"263",437.22,184.26
"264",437.588,-29.07
"265",437.957,2.34
"266",438.325,46.03
"267",438.694,-0.73
"268",439.062,-3.36
"269",439.43,-31.7
"270",439.798,-43.17
"271",440.166,-90.74
"272",440.535,-115.72
"273",440.903,-78.32
"274",441.271,-68.96
"275",441.639,-25.06
"276",442.007,-35.65
"277",442.375,-67.58
"278",442.743,-94.61
"279",443.111,-66.11
"280",443.479,-128.58
"281",443.846,-131.87
"282",444.214,-109.73
"283",444.582,-117.11
"284",444.95,-91.25
"285",445.317,-3.72
"286",445.685,0.95
"287",446.052,-11.76
"288",446.42,-62.1
"289",446.788,-39.37
"290",447.155,-15.78
"291",447.523,-9.49
"292",447.89,5.05
"293",448.257,6.51
"294",448.625,35.15
"295",448.992,17.83
"296",449.359,-3.06
"297",449.726,-19.14
"298",450.094,-24.62
"299",450.461,19.44
"300",450.828,-42.22
"301",451.195,-1.53
"302",451.562,491.92
"303",451.929,555.7
"304",452.296,589.45
"305",452.663,518.73
"306",453.03,491.85
"307",453.397,601.51
"308",453.764,690.72
"309",454.13,664.93
"310",454.497,647.17
"311",454.864,622.99
"312",455.231,640.08
"313",455.597,619.48
"314",455.964,559.79
"315",456.33,498.86
"316",456.697,449.91
"317",457.063,184.85
"318",457.43,146.49
"319",457.796,156.57
"320",458.163,213.85
"321",458.529,232.41
"322",458.895,98.12
"323",459.262,60.13
"324",459.628,81.39
"325",459.994,58.67
"326",460.36,86.8
"327",460.726,49.32
"328",461.092,52.32
"329",461.458,82.93
"330",461.824,93.45
"331",462.19,153.43
"332",462.556,-17.82
"333",462.922,15.05
"334",463.288,-37.84
"335",463.654,-84.82
"336",464.02,-76.56
"337",464.385,-50.41
"338",464.751,-102.21
"339",465.117,-165.55
"340",465.482,-152.55
"341",465.848,-96.29
"342",466.214,-50.99
"343",466.579,-24.25
"344",466.945,-57.93
"345",467.31,-62.17
"346",467.675,-90.66
"347",468.041,-119.96
"348",468.406,-197.99
"349",468.772,-184.25
"350",469.137,-139.39
"351",469.502,-86.28
"352",469.867,-103.38
"353",470.232,-84.45
"354",470.597,-30.9
"355",470.963,107.7
"356",471.328,92.21
"357",471.693,69.78
"358",472.058,107.26
"359",472.422,204.43
"360",472.787,247.68
"361",473.152,250.6
"362",473.517,275
"363",473.882,267.99
"364",474.246,260.76
"365",474.611,191.79
"366",474.976,116.17
"367",475.34,91.55
"368",475.705,93.16
"369",476.07,110.54
"370",476.434,32.74
"371",476.799,-20.38
"372",477.163,94.98
"373",477.527,48.01
"374",477.892,-40.76
"375",478.256,-59.25
"376",478.62,-95.49
"377",478.985,-35.43
"378",479.349,12.86
"379",479.713,36.39
"380",480.077,37.92
"381",480.441,59.48
"382",480.805,107.26
"383",481.169,113.47
"384",481.533,56.19
"385",481.897,-7.16
"386",482.261,-29.22
"387",482.625,-116.53
"388",482.989,-146.85
"389",483.353,-151.89
"390",483.716,-140.86
"391",484.08,-145.39
"392",484.444,-208.58
"393",484.807,-256.73
"394",485.171,-173
"395",485.534,-161.39
"396",485.898,-179.14
"397",486.261,-170.44
"398",486.625,-143.92
"399",486.988,-129.68
"400",487.352,-35.94
"401",487.715,-30.32
"402",488.078,-45.66
"403",488.442,-20.01
"404",488.805,-1.09
"405",489.168,180.1
"406",489.531,192.01
"407",489.894,443.55
"408",490.257,531.3
"409",490.62,419.37
"410",490.983,396.14
"411",491.346,410.53
"412",491.709,389.93
"413",492.072,358.51
"414",492.435,453.64
"415",492.798,398.4
"416",493.16,392.41
"417",493.523,378.82
"418",493.886,354.2
"419",494.248,376.92
"420",494.611,183.17
"421",494.973,163.95
"422",495.336,-135.89
"423",495.698,-201.5
"424",496.061,-124.2
"425",496.423,-114.7
"426",496.786,-129.6
"427",497.148,-99.72
"428",497.51,-50.48
"429",497.873,-136.33
"430",498.235,-155.83
"431",498.597,-147.21
"432",498.959,-138.81
"433",499.321,39.09
"434",499.683,21.85
"435",500.045,26.53
"436",500.407,53.7
"437",500.769,90.96
"438",501.131,111.57
"439",501.493,45.89
"440",501.855,59.77
"441",502.217,42.89
"442",502.578,-19.21
"443",502.94,-85.91
"444",503.302,-92.93
"445",503.663,-90.74
"446",504.025,-99.21
"447",504.386,-122.08
"448",504.748,-288.95
"449",505.109,-311.89
"450",505.471,-316.57
"451",505.832,-331.1
"452",506.194,-362.89
"453",506.555,-412.49
"454",506.916,-459.03
"455",507.277,-399.2
"456",507.639,-366.83
"457",508,-355.14
"458",508.361,-339.87
"459",508.722,-349.52
"460",509.083,-364.27
"461",509.444,-357.92
"462",509.805,-335.93
"463",510.166,-330.96
"464",510.527,-311.52
"465",510.888,-315.1
"466",511.248,-308.24
"467",511.609,-288.95
"468",511.97,-278.79
"469",512.331,-245.4
"470",512.691,-302.54
"471",513.052,-322.92
"472",513.412,-301.3
"473",513.773,-292.75
"474",514.133,-280.04
"475",514.494,-247.09
"476",514.854,-237.22
"477",515.215,-53.33
"478",515.575,-58.52
"479",515.935,-78.39
"480",516.296,-37.33
"481",516.656,-40.69
"482",517.016,-74.88
"483",517.376,-55.59
"484",517.736,-81.97
"485",518.096,-42.52
"486",518.456,26.45
"487",518.816,55.97
"488",519.176,77.52
"489",519.536,60.43
"490",519.896,19.44
"491",520.256,47.86
"492",520.616,-146.77
"493",520.975,-29.07
"494",521.335,-18.26
"495",521.695,-64.65
"496",522.054,-58.37
"497",522.414,-11.39
"498",522.773,22.65
"499",523.133,126.33
"500",523.492,159.35
"501",523.852,86.22
"502",524.211,32.59
"503",524.571,243.81
"504",524.93,266.38
"505",525.289,250.6
"506",525.648,253.09
"507",526.007,395.19
"508",526.367,305.4
"509",526.726,331.62
"510",527.085,369.54
"511",527.444,382.91
"512",527.803,345.43
"513",528.162,305.98
"514",528.521,245.27
"515",528.88,155.55
"516",529.238,179.08
"517",529.597,175.42
"518",529.956,-65.9
"519",530.315,6
"520",530.673,83.66
"521",531.032,71.09
"522",531.39,-70.94
"523",531.749,-64.51
"524",532.107,218.67
"525",532.466,224.37
"526",532.824,249.14
"527",533.183,266.02
"528",533.541,343.39
"529",533.899,352.37
"530",534.258,419.3
"531",534.616,443.63
"532",534.974,516.03
"533",535.332,703.57
"534",535.69,626.64
"535",536.048,590.18
"536",536.406,570.82
"537",536.764,602.24
"538",537.122,684.43
"539",537.48,391.24
"540",537.838,363.63
"541",538.196,309.27
"542",538.554,351.86
"543",538.911,345.29
"544",539.269,378.97
"545",539.627,333.45
"546",539.984,317.31
"547",540.342,249.36
"548",540.7,38.14
"549",541.057,48.52
"550",541.414,52.39
"551",541.772,93.52
"552",542.129,103.46
"553",542.487,-16.36
"554",542.844,-42.3
"555",543.201,20.02
"556",543.558,22.36
"557",543.916,-25.86
"558",544.273,-119.38
"559",544.63,-205.81
"560",544.987,-216.98
"561",545.344,-206.68
"562",545.701,-185.5
"563",546.058,-109.51
"564",546.415,-149.18
"565",546.771,-125.51
"566",547.128,-109.8
"567",547.485,-166.86
"568",547.842,-168.98
"569",548.198,-152.62
"570",548.555,-242.19
"571",548.912,-244.82
"572",549.268,-177.17
"573",549.625,49.47
"574",549.981,78.11
"575",550.338,66.34
"576",550.694,11.62
"577",551.05,8.84
"578",551.407,-19.65
"579",551.763,-5.04
"580",552.119,62.03
"581",552.475,25.94
"582",552.832,42.82
"583",553.188,60.64
"584",553.544,68.83
"585",553.9,71.75
"586",554.256,127.2
"587",554.612,88.85
"588",554.968,-62.75
"589",555.324,-53.84
"590",555.679,-38.28
"591",556.035,1.32
"592",556.391,-7.59
"593",556.747,-50.11
"594",557.102,-38.64
"595",557.458,-153.35
"596",557.813,-105.86
"597",558.169,-106.08
"598",558.524,-75.61
"599",558.88,-87.96
"600",559.235,-26.59
"601",559.591,-41.86
"602",559.946,-41.64
"603",560.301,-73.42
"604",560.657,-45.07
"605",561.012,60.21
"606",561.367,43.84
"607",561.722,87.53
"608",562.077,128.23
"609",562.432,110.69
"610",562.787,158.18
"611",563.142,91.48
"612",563.497,101.49
"613",563.852,76.28
"614",564.207,56.41
"615",564.562,12.13
"616",564.916,-6.35
"617",565.271,-47.7
"618",565.626,-77.07
"619",565.98,-94.54
"620",566.335,-227.21
"621",566.689,-237.73
"622",567.044,-279.09
"623",567.398,-304.8
"624",567.753,-305.68
"625",568.107,-350.68
"626",568.462,-375.38
"627",568.816,-374.36
"628",569.17,-103.52
"629",569.524,-62.61
"630",569.878,-61.66
"631",570.233,-61
"632",570.587,-69.91
"633",570.941,-47.48
"634",571.295,-85.48
"635",571.649,-75.9
"636",572.003,-31.41
"637",572.357,1.39
"638",572.71,-3.87
"639",573.064,-9.86
"640",573.418,-28.71
"641",573.772,30.18
"642",574.125,45.23
"643",574.479,-245.55
"644",574.832,-242.56
"645",575.186,-241.9
"646",575.54,-248.62
"647",575.893,-216.03
"648",576.246,-251.76
"649",576.6,-203.54
"650",576.953,-210.12
"651",577.306,-227.8
"652",577.66,-221.44
"653",578.013,-210.41
"654",578.366,-176.51
"655",578.719,-173.51
"656",579.072,-192.87
"657",579.425,-207.71
"658",579.778,-203.83
"659",580.131,-119.45
"660",580.484,-95.12
"661",580.837,-112.8
"662",581.19,-118.13
"663",581.543,-70.43
"664",581.895,-125.59
"665",582.248,-88.11
"666",582.601,-107.32
"667",582.953,-147.8
"668",583.306,57.58
"669",583.658,21.92
"670",584.011,82.71
"671",584.363,164.24
"672",584.716,165.85
"673",585.068,189.23
"674",585.42,77.38
"675",585.773,29.52
"676",586.125,49.76
"677",586.477,56.55
"678",586.829,7.09
"679",587.181,50.85
"680",587.534,54.73
"681",587.886,43.4
"682",588.238,43.99
"683",588.589,-178.99
"684",588.941,-180.67
"685",589.293,-234.66
"686",589.645,-300.42
"687",589.997,-329.64
"688",590.349,-364.57
"689",590.7,-382.61
"690",591.052,-342.65
"691",591.403,-333.73
"692",591.755,-298.52
"693",592.107,-254.83
"694",592.458,-281.57
"695",592.809,-281.35
"696",593.161,-230.5
"697",593.512,-209.24
"698",593.863,-229.84
"699",594.215,-234.74
"700",594.566,-240.51
"701",594.917,-209.02
"702",595.268,-191.56
"703",595.619,-178.63
"704",595.97,-42.52
"705",596.321,-60.49
"706",596.672,-58.88
"707",597.023,-93.22
"708",597.374,-93.22
"709",597.725,-101.91
"710",598.076,-102.65
"711",598.426,-90.74
"712",598.777,-97.68
"713",599.128,-55.59
"714",599.478,-16.43
"715",599.829,65.76
"716",600.18,29.45
"717",600.53,138.89
"718",600.881,198.36
"719",601.231,75.11
"720",601.581,84.9
"721",601.932,163.59
"722",602.282,161.25
"723",602.632,133.63
"724",602.982,112.15
"725",603.332,142.91
"726",603.683,113.39
"727",604.033,123.84
"728",604.383,89.94
"729",604.733,43.33
"730",605.083,-17.82
"731",605.432,-64.58
"732",605.782,-145.46
"733",606.132,-213.26
"734",606.482,-187.91
"735",606.832,-123.47
"736",607.181,-192.66
"737",607.531,-206.17
"738",607.88,-228.09
"739",608.23,-221
"740",608.579,-265.86
"741",608.929,-295.67
"742",609.278,-287.78
"743",609.628,-230.5
"744",609.977,-182.35
"745",610.326,-159.49
"746",610.675,-151.16
