"","wave","value"
"1",339.483,-23.85
"2",339.86,-20.69
"3",340.237,-17.11
"4",340.615,-13.81
"5",340.992,-11.55
"6",341.37,-9.03
"7",341.747,-5.09
"8",342.124,-0.93
"9",342.501,2.84
"10",342.878,5.52
"11",343.256,7.12
"12",343.633,7.35
"13",344.01,7.26
"14",344.387,5.99
"15",344.764,3.94
"16",345.141,1.79
"17",345.518,-1.26
"18",345.895,-3.69
"19",346.272,-6.94
"20",346.649,-9.94
"21",347.025,-11.18
"22",347.402,-13.89
"23",347.779,-16.57
"24",348.156,-19.42
"25",348.532,-21.74
"26",348.909,-23.59
"27",349.286,-25.25
"28",349.662,-26.92
"29",350.039,-28.77
"30",350.415,-29.24
"31",350.792,-30.22
"32",351.168,-32.92
"33",351.545,-33.59
"34",351.921,-34.08
"35",352.297,-34.23
"36",352.674,-34.54
"37",353.05,-35.28
"38",353.426,-35.58
"39",353.803,-35.86
"40",354.179,-35.99
"41",354.555,-36.19
"42",354.931,-36.16
"43",355.307,-35.82
"44",355.683,-35.33
"45",356.059,-34.89
"46",356.435,-34.67
"47",356.811,-34.76
"48",357.187,-33.94
"49",357.563,-34.12
"50",357.939,-33.76
"51",358.315,-33.22
"52",358.691,-33.52
"53",359.066,-32.54
"54",359.442,-32.55
"55",359.818,-32.53
"56",360.194,-32.82
"57",360.569,-32.75
"58",360.945,-32.61
"59",361.32,-33.2
"60",361.696,-32.52
"61",362.071,-32.23
"62",362.447,-32.6
"63",362.822,-32.85
"64",363.198,-33.83
"65",363.573,-33.67
"66",363.948,-33.79
"67",364.324,-33.78
"68",364.699,-33.9
"69",365.074,-32.59
"70",365.449,-32.43
"71",365.825,-32.37
"72",366.2,-32.31
"73",366.575,-32.13
"74",366.95,-32.29
"75",367.325,-32.2
"76",367.7,-32.12
"77",368.075,-32.41
"78",368.45,-32.17
"79",368.825,-32.28
"80",369.2,-33.12
"81",369.575,-32.79
"82",369.949,-32.77
"83",370.324,-32.6
"84",370.699,-32.51
"85",371.074,-32.26
"86",371.448,-32.48
"87",371.823,-32.2
"88",372.197,-32.12
"89",372.572,-32.44
"90",372.947,-32.27
"91",373.321,-32.96
"92",373.695,-33.36
"93",374.07,-33.89
"94",374.444,-31.97
"95",374.819,-31.84
"96",375.193,-31.59
"97",375.567,-31.48
"98",375.942,-32.09
"99",376.316,-32.1
"100",376.69,-32.21
"101",377.064,-31.44
"102",377.438,-31.12
"103",377.812,-30.48
"104",378.186,-30.46
"105",378.56,-32.94
"106",378.934,-32.78
"107",379.308,-32.78
"108",379.682,-31.75
"109",380.056,-31.52
"110",380.43,-31.24
"111",380.804,-30.9
"112",381.178,-32.02
"113",381.551,-32.23
