"","wave","value"
"1",339.483,-425.06
"2",339.86,-343.12
"3",340.237,-305.88
"4",340.615,-231.26
"5",340.992,-169.67
"6",341.37,-131.49
"7",341.747,-37.82
"8",342.124,24.62
"9",342.501,107.76
"10",342.878,159.88
"11",343.256,138.64
"12",343.633,139.81
"13",344.01,103.43
"14",344.387,75.47
"15",344.764,94.9
"16",345.141,64.9
"17",345.518,46.63
"18",345.895,5.57
"19",346.272,31.44
"20",346.649,36.41
"21",347.025,41.76
"22",347.402,282.37
"23",347.779,268.4
"24",348.156,249.55
"25",348.532,211.75
"26",348.909,217.94
"27",349.286,244.68
"28",349.662,215.74
"29",350.039,215.16
"30",350.415,199.87
"31",350.792,5.57
"32",351.168,21.06
"33",351.545,15.8
"34",351.921,31.68
"35",352.297,26.91
"36",352.674,4.75
"37",353.05,11.08
"38",353.426,-3.05
"39",353.803,-1.78
"40",354.179,-65.39
"41",354.555,-99.15
"42",354.931,-46.79
"43",355.307,-34.17
"44",355.683,-12.93
"45",356.059,31.49
"46",356.435,57.54
"47",356.811,102.11
"48",357.187,107.91
"49",357.563,177.07
"50",357.939,179.51
"51",358.315,135.38
"52",358.691,149.06
"53",359.066,142.05
"54",359.442,189.54
"55",359.818,146.19
"56",360.194,138.11
"57",360.569,153.5
"58",360.945,126.46
"59",361.32,145.51
"60",361.696,129.73
"61",362.071,122.71
"62",362.447,139.37
"63",362.822,49.85
"64",363.198,38.26
"65",363.573,11.52
"66",363.948,11.03
"67",364.324,-11.18
"68",364.699,-16
"69",365.074,-2.56
"70",365.449,110.98
"71",365.825,93.2
"72",366.2,125.39
"73",366.575,158.85
"74",366.95,157.15
"75",367.325,128.17
"76",367.7,122.23
"77",368.075,135.52
"78",368.45,131.29
"79",368.825,12.59
"80",369.2,-20.63
"81",369.575,-9.62
"82",369.949,-12.11
"83",370.324,31.83
"84",370.699,106.1
"85",371.074,119.06
"86",371.448,100.65
"87",371.823,97.92
"88",372.197,123.83
"89",372.572,131.97
"90",372.947,73.96
"91",373.321,66.51
"92",373.695,19.94
"93",374.07,-55.02
"94",374.444,-77.47
"95",374.819,139.61
"96",375.193,167.91
"97",375.567,132.16
"98",375.942,130.41
"99",376.316,124.22
"100",376.69,100.55
"101",377.064,93.1
"102",377.438,199.23
"103",377.812,212.38
"104",378.186,42.83
"105",378.56,15.75
"106",378.934,-0.86
"107",379.308,52.48
"108",379.682,85.11
"109",380.056,197.09
"110",380.43,226.17
"111",380.804,151.94
"112",381.178,157.44
"113",381.551,100.31
"114",381.925,98.8
"115",382.299,132.65
"116",382.672,67.53
"117",383.046,73.18
"118",383.42,-33.68
"119",383.793,-45.52
"120",384.167,-1.78
"121",384.54,22.13
"122",384.914,19.5
"123",385.287,22.23
"124",385.66,22.67
"125",386.034,50.82
"126",386.407,65.39
"127",386.78,64.56
"128",387.154,65.24
"129",387.527,10.3
"130",387.9,-30.18
"131",388.273,493.86
"132",388.646,538.52
"133",389.019,510.81
"134",389.392,483.87
"135",389.765,439.11
"136",390.138,463.13
"137",390.511,473.69
"138",390.884,468.09
"139",391.257,484.75
"140",391.63,-29.4
"141",392.003,-79.86
"142",392.375,-83.66
"143",392.748,-50.2
"144",393.121,-21.95
"145",393.493,-50.59
"146",393.866,-57.6
"147",394.239,-27.35
"148",394.611,-20.87
"149",394.984,-12.5
"150",395.356,-14.1
"151",395.729,-3
"152",396.101,-21.21
"153",396.473,-57.16
"154",396.846,-26.52
"155",397.218,1.68
"156",397.59,-9.14
"157",397.963,-8.21
"158",398.335,54.38
"159",398.707,103.47
"160",399.079,105.96
"161",399.451,138.3
"162",399.823,142.73
"163",400.195,121.25
"164",400.567,257.05
"165",400.939,273.75
"166",401.311,236.59
"167",401.683,178.43
"168",402.055,135.57
"169",402.427,156.81
"170",402.799,252.76
"171",403.17,259.87
"172",403.542,279.11
"173",403.914,106.2
"174",404.285,60.42
"175",404.657,116.24
"176",405.029,268.01
"177",405.4,326.8
"178",405.772,321.78
"179",406.143,236.4
"180",406.514,391.58
"181",406.886,381.01
"182",407.257,391.72
"183",407.629,1046.83
"184",408,1053.89
"185",408.371,908.74
"186",408.742,853.56
"187",409.114,829.79
"188",409.485,783.47
"189",409.856,609.98
"190",410.227,592.93
"191",410.598,616.5
"192",410.969,-7.33
"193",411.34,-43.96
"194",411.711,-75.82
"195",412.082,-93.2
"196",412.453,-58.28
"197",412.824,-67.44
"198",413.194,-25.06
"199",413.565,4.84
"200",413.936,-1.44
"201",414.307,-0.22
"202",414.677,-15.86
"203",415.048,-1.88
"204",415.418,36.79
"205",415.789,-11.57
"206",416.159,1
"207",416.53,-20.09
"208",416.9,-18.97
"209",417.271,-49.71
"210",417.641,-62.76
"211",418.012,-45.47
"212",418.382,-48.73
"213",418.752,-59.35
"214",419.122,-16.69
"215",419.493,-7.48
"216",419.863,-18.63
"217",420.233,-39.92
"218",420.603,-43.04
"219",420.973,-52.63
"220",421.343,-36.95
"221",421.713,-34.46
"222",422.083,-34.66
"223",422.453,-81.85
"224",422.823,-37.63
"225",423.193,-11.04
"226",423.562,-19.66
"227",423.932,-24.19
"228",424.302,-7.87
"229",424.672,-33.44
"230",425.041,-33.25
"231",425.411,-49.66
"232",425.78,-40.06
"233",426.15,-79.32
"234",426.52,-112.39
"235",426.889,-102.85
"236",427.258,-56.97
"237",427.628,-61.98
"238",427.997,-65.15
"239",428.367,-52.14
"240",428.736,22.43
"241",429.105,29.83
"242",429.474,99.97
"243",429.844,125.05
"244",430.213,155.98
"245",430.582,113.12
"246",430.951,99.38
"247",431.32,107.96
"248",431.689,110.49
"249",432.058,26.37
"250",432.427,38.11
"251",432.796,3.04
"252",433.165,120.86
"253",433.534,128.7
"254",433.902,129.29
"255",434.271,150.28
"256",434.64,159.05
"257",435.009,148.24
"258",435.377,178.19
"259",435.746,185.4
"260",436.114,138.84
"261",436.483,20.23
"262",436.852,-39.04
"263",437.22,-30.86
"264",437.588,-45.18
"265",437.957,-43.13
"266",438.325,-39.53
"267",438.694,-62.81
"268",439.062,-24.28
"269",439.43,-6.65
"270",439.798,-26.48
"271",440.166,3.77
"272",440.535,-17.17
"273",440.903,-17.56
"274",441.271,-42.89
"275",441.639,-57.21
"276",442.007,-9.09
"277",442.375,-71.09
"278",442.743,-63.83
"279",443.111,-55.41
"280",443.479,-73.72
"281",443.846,-63.83
"282",444.214,-59.01
"283",444.582,-18.88
"284",444.95,12.88
"285",445.317,-23.41
"286",445.685,-14.4
"287",446.052,-41.48
"288",446.42,39.52
"289",446.788,40.94
"290",447.155,32.85
"291",447.523,26.96
"292",447.89,3.14
"293",448.257,26.91
"294",448.625,27.2
"295",448.992,25.59
"296",449.359,15.95
"297",449.726,-37.82
"298",450.094,-25.4
"299",450.461,-4.41
"300",450.828,-18.29
"301",451.195,-29.11
"302",451.562,-54.73
"303",451.929,-39.53
"304",452.296,-29.5
"305",452.663,288.51
"306",453.03,311.11
"307",453.397,331.08
"308",453.764,329.08
"309",454.13,326.84
"310",454.497,400.78
"311",454.864,425.62
"312",455.231,413.79
"313",455.597,401.27
"314",455.964,83.16
"315",456.33,35.63
"316",456.697,-1.59
"317",457.063,-13.42
"318",457.43,-18.24
"319",457.796,-106.21
"320",458.163,-21.51
"321",458.529,-1.39
"322",458.895,32.36
"323",459.262,79.27
"324",459.628,75.52
"325",459.994,71.28
"326",460.36,105.72
"327",460.726,151.99
"328",461.092,154.32
"329",461.458,27.35
"330",461.824,-22.09
"331",462.19,-68.46
"332",462.556,-100.22
"333",462.922,-104.41
"334",463.288,-66.9
"335",463.654,-70.8
"336",464.02,-56.24
"337",464.385,-41.38
"338",464.751,-40.11
"339",465.117,-17.76
"340",465.482,-3.19
"341",465.848,-21.65
"342",466.214,-34.22
"343",466.579,-65.54
"344",466.945,-42.6
"345",467.31,-73.48
"346",467.675,-67.15
"347",468.041,-84.87
"348",468.406,-97.88
"349",468.772,-93.69
"350",469.137,-81.95
"351",469.502,-71.29
"352",469.867,-55.07
"353",470.232,-62.03
"354",470.597,-37.97
"355",470.963,-51.85
"356",471.328,-38.12
"357",471.693,-8.02
"358",472.058,62.37
"359",472.422,97.73
"360",472.787,100.55
"361",473.152,125.39
"362",473.517,137.23
"363",473.882,112.97
"364",474.246,129.63
"365",474.611,143.76
"366",474.976,113.56
"367",475.34,34.55
"368",475.705,-11.28
"369",476.07,-16.2
"370",476.434,-71.63
"371",476.799,-116.1
"372",477.163,-96.52
"373",477.527,-72.41
"374",477.892,-90.09
"375",478.256,-8.5
"376",478.62,-4.9
"377",478.985,-3.73
"378",479.349,9.37
"379",479.713,17.31
"380",480.077,70.11
"381",480.441,51.7
"382",480.805,39.33
"383",481.169,33.53
"384",481.533,-33.68
"385",481.897,-28.81
"386",482.261,-12.98
"387",482.625,-19.85
"388",482.989,-18.44
"389",483.353,-93.11
"390",483.716,-88.82
"391",484.08,-126.42
"392",484.444,-131.54
"393",484.807,-125.01
"394",485.171,-151.85
"395",485.534,-147.02
"396",485.898,-157.64
"397",486.261,-77.23
"398",486.625,-53.6
"399",486.988,-79.76
"400",487.352,-50.34
"401",487.715,-16.54
"402",488.078,-22.34
"403",488.442,431.47
"404",488.805,428.79
"405",489.168,447.88
"406",489.531,375.94
"407",489.894,373.94
"408",490.257,512.22
"409",490.62,488.94
"410",490.983,637.4
"411",491.346,681.82
"412",491.709,247.21
"413",492.072,225.05
"414",492.435,219.01
"415",492.798,220.96
"416",493.16,223.68
"417",493.523,156.22
"418",493.886,180.92
"419",494.248,-3.63
"420",494.611,-56.67
"421",494.973,-74.99
"422",495.336,-53.41
"423",495.698,-51.9
"424",496.061,-69.43
"425",496.423,-89.11
"426",496.786,-145.42
"427",497.148,-108.79
"428",497.51,-104.07
"429",497.873,-107.23
"430",498.235,-70.94
"431",498.597,-44.06
"432",498.959,-34.32
"433",499.321,-14.1
"434",499.683,-12.59
"435",500.045,-17.81
"436",500.407,23.16
"437",500.769,40.01
"438",501.131,51.02
"439",501.493,26.71
"440",501.855,-4.65
"441",502.217,0.12
"442",502.578,6.26
"443",502.94,22.38
"444",503.302,1.87
"445",503.663,-107.62
"446",504.025,-120.14
"447",504.386,-113.32
"448",504.748,-96.61
"449",505.109,-117.51
"450",505.471,-147.95
"451",505.832,-164.8
"452",506.194,-180.92
"453",506.555,-158.47
"454",506.916,-153.21
"455",507.277,-165.73
"456",507.639,-193.69
"457",508,-227.63
"458",508.361,-176.3
"459",508.722,-157.93
"460",509.083,-163.15
"461",509.444,-147.07
"462",509.805,-150.43
"463",510.166,-145.71
"464",510.527,-133.92
"465",510.888,-115.9
"466",511.248,-99.29
"467",511.609,-132.7
"468",511.97,-133.78
"469",512.331,-126.47
"470",512.691,-132.36
"471",513.052,-137.97
"472",513.412,-129.83
"473",513.773,-119.8
"474",514.133,-132.51
"475",514.494,-123.4
"476",514.854,-115.56
"477",515.215,-114.83
"478",515.575,-94.66
"479",515.935,-94.23
"480",516.296,19.65
"481",516.656,9.18
"482",517.016,-5.39
"483",517.376,37.09
"484",517.736,23.94
"485",518.096,-8.7
"486",518.456,-7.14
"487",518.816,-37.53
"488",519.176,-5.77
"489",519.536,-78.3
"490",519.896,-54.53
"491",520.256,-19.85
"492",520.616,-49.08
"493",520.975,-43.43
"494",521.335,-5.09
"495",521.695,-14.3
"496",522.054,70.31
"497",522.414,38.11
"498",522.773,0.41
"499",523.133,-16.05
"500",523.492,-33.93
"501",523.852,-12.5
"502",524.211,41.42
"503",524.571,72.84
"504",524.93,63.68
"505",525.289,-18.83
"506",525.648,144.88
"507",526.007,160.22
"508",526.367,144.19
"509",526.726,152.96
"510",527.085,212.38
"511",527.444,166.16
"512",527.803,133.97
"513",528.162,167.33
"514",528.521,186.28
"515",528.88,9.23
"516",529.238,-8.36
"517",529.597,23.11
"518",529.956,-2.37
"519",530.315,-82.98
"520",530.673,-100.56
"521",531.032,-110.45
"522",531.39,-73.04
"523",531.749,-49.12
"524",532.107,-25.31
"525",532.466,-28.67
"526",532.824,-35.68
"527",533.183,172.25
"528",533.541,196.55
"529",533.899,230.6
"530",534.258,221.05
"531",534.616,203.66
"532",534.974,194.99
"533",535.332,223
"534",535.69,247.21
"535",536.048,268.98
"536",536.406,194.6
"537",536.764,178.87
"538",537.122,167.82
"539",537.48,170.15
"540",537.838,141.17
"541",538.196,188.47
"542",538.554,163.04
"543",538.911,153.4
"544",539.269,111.66
"545",539.627,6.6
"546",539.984,36.7
"547",540.342,69.96
"548",540.7,78.93
"549",541.057,72.79
"550",541.414,-6.12
"551",541.772,-25.31
"552",542.129,-17.32
"553",542.487,7.42
"554",542.844,12.39
"555",543.201,-5.97
"556",543.558,-57.99
"557",543.916,-72.6
"558",544.273,-29.84
"559",544.63,-30.18
"560",544.987,-31.15
"561",545.344,-63.15
"562",545.701,-84.68
"563",546.058,-111.37
"564",546.415,-122.87
"565",546.771,-109.42
"566",547.128,-64.42
"567",547.485,-121.94
"568",547.842,-85.02
"569",548.198,-42.4
"570",548.555,-44.69
"571",548.912,-48.73
"572",549.268,-41.96
"573",549.625,-65.2
"574",549.981,-82.05
"575",550.338,-87.26
"576",550.694,-4.51
"577",551.05,-29.64
"578",551.407,-71.92
"579",551.763,-73.72
"580",552.119,-61.15
"581",552.475,-44.74
"582",552.832,-30.57
"583",553.188,54.33
"584",553.544,33.34
"585",553.9,-45.13
"586",554.256,-42.4
"587",554.612,-25.45
"588",554.968,-10.74
"589",555.324,8.5
"590",555.679,-3.88
"591",556.035,31.05
"592",556.391,-30.81
"593",556.747,-38.36
"594",557.102,-31.74
"595",557.458,-40.45
"596",557.813,-55.07
"597",558.169,-41.57
"598",558.524,-66.8
"599",558.88,-40.16
"600",559.235,-81.61
"601",559.591,-69.58
"602",559.946,-72.55
"603",560.301,-45.67
"604",560.657,-28.33
"605",561.012,-11.28
"606",561.367,-6.26
"607",561.722,28.51
"608",562.077,66.9
"609",562.432,67.04
"610",562.787,70.11
"611",563.142,90.37
"612",563.497,59.88
"613",563.852,72.89
"614",564.207,62.07
"615",564.562,49.9
"616",564.916,24.76
"617",565.271,-60.86
"618",565.626,-50.34
"619",565.98,-76.45
"620",566.335,-115.22
"621",566.689,-119.8
"622",567.044,-128.91
"623",567.398,-143.23
"624",567.753,-154.72
"625",568.107,-162.37
"626",568.462,-150.39
"627",568.816,-163.44
"628",569.17,-163.97
"629",569.524,-165.83
"630",569.878,-153.21
"631",570.233,-0.81
"632",570.587,28.13
"633",570.941,45.03
"634",571.295,49.7
"635",571.649,34.9
"636",572.003,51.94
"637",572.357,47.32
"638",572.71,57.98
"639",573.064,68.26
"640",573.418,-82.2
"641",573.772,-97.93
"642",574.125,-112.98
"643",574.479,-128.42
"644",574.832,-89.06
"645",575.186,-83.71
"646",575.54,-89.75
"647",575.893,-70.12
"648",576.246,-76.25
"649",576.6,-97.64
"650",576.953,-97.83
"651",577.306,-106.84
"652",577.66,-70.12
"653",578.013,-105.33
"654",578.366,-116.44
"655",578.719,-82.44
"656",579.072,-85.07
"657",579.425,-83.8
"658",579.778,-94.37
"659",580.131,-83.56
"660",580.484,-63.88
"661",580.837,-92.77
"662",581.19,-20.05
"663",581.543,0.31
"664",581.895,-34.02
"665",582.248,-46.35
"666",582.601,-39.14
"667",582.953,-40.21
"668",583.306,-40.16
"669",583.658,-50.59
"670",584.011,-51.56
"671",584.363,23.6
"672",584.716,-10.26
"673",585.068,30.76
"674",585.42,89.01
"675",585.773,72.16
"676",586.125,90.08
"677",586.477,75.37
"678",586.829,81.61
"679",587.181,89.89
"680",587.534,-49.61
"681",587.886,-56.67
"682",588.238,-68.75
"683",588.589,-109.91
"684",588.941,-124.81
"685",589.293,-132.27
"686",589.645,-133.68
"687",589.997,-141.86
"688",590.349,-154.48
"689",590.7,-133.44
"690",591.052,-134.56
"691",591.403,-166.56
"692",591.755,-188.43
"693",592.107,-158.47
"694",592.458,-146.05
"695",592.809,-119.41
"696",593.161,-97.88
"697",593.512,-87.02
"698",593.863,-92.96
"699",594.215,-56.77
"700",594.566,-29.98
"701",594.917,-37.48
"702",595.268,-67.92
"703",595.619,-85.46
"704",595.97,-71.53
"705",596.321,-86.53
"706",596.672,-87.75
"707",597.023,-29.06
"708",597.374,-40.06
"709",597.725,-47.95
"710",598.076,-33.64
"711",598.426,-4.7
"712",598.777,-2.61
"713",599.128,-26.72
"714",599.478,-2.32
"715",599.829,7.08
"716",600.18,-57.4
"717",600.53,-53.26
"718",600.881,0.8
"719",601.231,17.12
"720",601.581,69.33
"721",601.932,113.46
"722",602.282,98.75
"723",602.632,85.55
"724",602.982,133.67
"725",603.332,127.63
"726",603.683,111.56
"727",604.033,32.95
"728",604.383,48.53
"729",604.733,-14.15
"730",605.083,-37.48
"731",605.432,-43.23
"732",605.782,-66.41
"733",606.132,-119.85
"734",606.482,-137.48
"735",606.832,-117.8
"736",607.181,-110.74
"737",607.531,-135.38
"738",607.88,-91.79
"739",608.23,-94.13
"740",608.579,-94.71
"741",608.929,-98.51
"742",609.278,-93.84
"743",609.628,-72.6
"744",609.977,-100.17
"745",610.326,-70.99
"746",610.675,-57.65
"747",611.025,-93.93
"748",611.374,-91.06
"749",611.723,-89.79
"750",612.072,-78.1
