"","wave","value"
"1",339.483,-10.31
"2",339.86,-10.97
"3",340.237,-11.92
"4",340.615,-12.43
"5",340.992,-12.61
"6",341.37,-13.33
"7",341.747,-13.84
"8",342.124,-14.38
"9",342.501,-14.99
"10",342.878,-15.07
"11",343.256,-15.61
"12",343.633,-16.16
"13",344.01,-16.69
"14",344.387,-17.06
"15",344.764,-17.4
"16",345.141,-17.57
"17",345.518,-17.83
"18",345.895,-18.5
"19",346.272,-18.8
"20",346.649,-19.19
"21",347.025,-19.61
"22",347.402,-20.03
"23",347.779,-20.49
"24",348.156,-20.8
"25",348.532,-21.17
"26",348.909,-21.3
"27",349.286,-21.49
"28",349.662,-21.66
"29",350.039,-21.68
"30",350.415,-22
"31",350.792,-22.17
"32",351.168,-22.13
"33",351.545,-22.11
"34",351.921,-22.1
"35",352.297,-22.17
"36",352.674,-22.18
"37",353.05,-22.41
"38",353.426,-22.82
"39",353.803,-23.52
"40",354.179,-24.26
"41",354.555,-25.15
"42",354.931,-25.94
"43",355.307,-26.61
"44",355.683,-27.2
"45",356.059,-27.94
"46",356.435,-28.73
"47",356.811,-29.46
"48",357.187,-30.1
"49",357.563,-30.87
"50",357.939,-31.54
"51",358.315,-32.05
"52",358.691,-32.49
"53",359.066,-32.84
"54",359.442,-33.19
"55",359.818,-33.45
"56",360.194,-33.54
"57",360.569,-33.86
"58",360.945,-34.11
"59",361.32,-34.05
"60",361.696,-33.89
"61",362.071,-33.83
"62",362.447,-33.69
"63",362.822,-33.72
"64",363.198,-33.54
"65",363.573,-33.72
"66",363.948,-34.06
"67",364.324,-34.08
"68",364.699,-34.11
"69",365.074,-33.74
"70",365.449,-33.7
"71",365.825,-33.94
"72",366.2,-33.85
"73",366.575,-33.83
"74",366.95,-33.76
"75",367.325,-33.9
"76",367.7,-33.76
"77",368.075,-33.97
"78",368.45,-33.93
"79",368.825,-33.69
"80",369.2,-33.75
"81",369.575,-33.66
"82",369.949,-33.51
"83",370.324,-33.27
"84",370.699,-33.07
"85",371.074,-33
"86",371.448,-32.95
"87",371.823,-33.11
"88",372.197,-33.19
"89",372.572,-33.25
"90",372.947,-33.39
"91",373.321,-33.28
"92",373.695,-33.35
"93",374.07,-33.33
"94",374.444,-33.29
"95",374.819,-33.2
"96",375.193,-33.32
"97",375.567,-33.43
"98",375.942,-33.57
"99",376.316,-33.65
"100",376.69,-33.66
"101",377.064,-33.71
"102",377.438,-33.56
"103",377.812,-33.58
"104",378.186,-33.62
"105",378.56,-33.52
"106",378.934,-33.55
"107",379.308,-33.28
"108",379.682,-33.27
"109",380.056,-33.17
"110",380.43,-33.04
"111",380.804,-33.07
"112",381.178,-33.16
"113",381.551,-33.17
"114",381.925,-33.14
"115",382.299,-33.15
"116",382.672,-32.99
"117",383.046,-33
"118",383.42,-33.02
"119",383.793,-33
"120",384.167,-33.11
"121",384.54,-33.27
"122",384.914,-33.21
"123",385.287,-33.46
"124",385.66,-33.62
"125",386.034,-33.71
"126",386.407,-33.56
"127",386.78,-33.51
"128",387.154,-33.44
"129",387.527,-33.4
"130",387.9,-33.65
"131",388.273,-33.63
"132",388.646,-33.39
"133",389.019,-33.65
"134",389.392,-33.46
"135",389.765,-33.37
"136",390.138,-33.19
"137",390.511,-33.37
"138",390.884,-33.12
"139",391.257,-33.15
"140",391.63,-33.22
"141",392.003,-33.04
"142",392.375,-33.01
"143",392.748,-33.01
"144",393.121,-32.9
"145",393.493,-33.01
"146",393.866,-32.87
"147",394.239,-32.74
"148",394.611,-32.64
"149",394.984,-32.56
"150",395.356,-32.17
"151",395.729,-32.07
"152",396.101,-31.89
"153",396.473,-31.8
"154",396.846,-31.66
"155",397.218,-31.67
"156",397.59,-31.72
"157",397.963,-31.39
"158",398.335,-31.64
"159",398.707,-31.52
"160",399.079,-31.52
"161",399.451,-31.5
"162",399.823,-31.5
"163",400.195,-31.6
"164",400.567,-31.47
"165",400.939,-31.49
"166",401.311,-31.74
"167",401.683,-31.75
"168",402.055,-32.07
"169",402.427,-32.03
"170",402.799,-32.01
"171",403.17,-31.86
"172",403.542,-31.65
"173",403.914,-31.62
"174",404.285,-31.45
"175",404.657,-31.29
"176",405.029,-31.21
"177",405.4,-31.42
"178",405.772,-31.41
"179",406.143,-31.47
"180",406.514,-31.36
"181",406.886,-31.36
"182",407.257,-31.21
"183",407.629,-31.08
"184",408,-30.88
"185",408.371,-30.52
"186",408.742,-30.43
"187",409.114,-30.51
"188",409.485,-30.45
"189",409.856,-30.21
"190",410.227,-30.19
"191",410.598,-30.32
"192",410.969,-30.4
"193",411.34,-30.63
"194",411.711,-30.46
"195",412.082,-30.53
"196",412.453,-30.61
"197",412.824,-30.73
"198",413.194,-30.74
"199",413.565,-30.99
"200",413.936,-31.16
"201",414.307,-31.17
"202",414.677,-31.27
"203",415.048,-31.31
"204",415.418,-31.31
"205",415.789,-31.57
"206",416.159,-31.55
"207",416.53,-31.74
"208",416.9,-31.99
"209",417.271,-32.03
"210",417.641,-31.91
"211",418.012,-32.17
"212",418.382,-32.2
"213",418.752,-32.32
"214",419.122,-32.22
"215",419.493,-32.33
"216",419.863,-32.1
"217",420.233,-32.03
"218",420.603,-32.42
"219",420.973,-32.19
"220",421.343,-32.38
"221",421.713,-32.22
"222",422.083,-32.28
"223",422.453,-32.27
"224",422.823,-32.36
"225",423.193,-32.35
"226",423.562,-32.03
"227",423.932,-31.89
"228",424.302,-31.93
"229",424.672,-31.76
"230",425.041,-31.82
"231",425.411,-31.93
"232",425.78,-31.9
"233",426.15,-31.83
"234",426.52,-31.79
"235",426.889,-31.84
"236",427.258,-32.06
"237",427.628,-32.09
"238",427.997,-32.14
"239",428.367,-32.1
"240",428.736,-32.11
"241",429.105,-32.17
"242",429.474,-31.98
"243",429.844,-32
"244",430.213,-32.18
"245",430.582,-32.47
"246",430.951,-32.69
"247",431.32,-32.61
"248",431.689,-32.57
"249",432.058,-32.59
"250",432.427,-32.78
"251",432.796,-32.86
"252",433.165,-32.79
"253",433.534,-32.58
"254",433.902,-32.42
"255",434.271,-32.48
"256",434.64,-32.47
"257",435.009,-32.35
"258",435.377,-32.11
"259",435.746,-31.97
"260",436.114,-31.93
"261",436.483,-31.8
"262",436.852,-31.68
"263",437.22,-31.72
"264",437.588,-31.7
"265",437.957,-31.61
"266",438.325,-31.3
"267",438.694,-31.21
"268",439.062,-31.14
"269",439.43,-30.96
"270",439.798,-31.05
"271",440.166,-31.19
"272",440.535,-31.24
"273",440.903,-31.26
"274",441.271,-31.27
"275",441.639,-31.3
"276",442.007,-31.22
"277",442.375,-31.25
"278",442.743,-31.33
"279",443.111,-30.66
"280",443.479,-30.77
"281",443.846,-30.73
"282",444.214,-30.76
"283",444.582,-30.61
"284",444.95,-30.39
"285",445.317,-30.17
"286",445.685,-30.13
"287",446.052,-30.32
"288",446.42,-30.42
"289",446.788,-30.5
"290",447.155,-30.66
"291",447.523,-30.64
"292",447.89,-30.63
"293",448.257,-30.78
"294",448.625,-30.93
"295",448.992,-30.81
"296",449.359,-30.71
"297",449.726,-30.46
"298",450.094,-30.26
"299",450.461,-30.09
"300",450.828,-30.11
"301",451.195,-30.06
"302",451.562,-30.04
"303",451.929,-30.2
"304",452.296,-30.48
"305",452.663,-30.45
"306",453.03,-30.35
"307",453.397,-30.29
"308",453.764,-30.38
"309",454.13,-30.09
"310",454.497,-30.05
"311",454.864,-30.23
"312",455.231,-30.16
"313",455.597,-30.33
"314",455.964,-30.58
"315",456.33,-30.69
"316",456.697,-30.45
"317",457.063,-30.51
"318",457.43,-30.5
"319",457.796,-30.74
"320",458.163,-30.87
"321",458.529,-30.79
