"","wave","value"
"1",339.483,-9.28
"2",339.86,-10.01
"3",340.237,-10.93
"4",340.615,-11.72
"5",340.992,-11.5
"6",341.37,-12.09
"7",341.747,-12.78
"8",342.124,-13.29
"9",342.501,-13.91
"10",342.878,-14.56
"11",343.256,-14.97
"12",343.633,-15.54
"13",344.01,-16.09
"14",344.387,-16.47
"15",344.764,-17
"16",345.141,-17.13
"17",345.518,-17.36
"18",345.895,-17.55
"19",346.272,-17.81
"20",346.649,-17.99
"21",347.025,-18.33
"22",347.402,-18.65
"23",347.779,-18.9
"24",348.156,-19.3
"25",348.532,-19.54
"26",348.909,-19.85
"27",349.286,-20.01
"28",349.662,-20.14
"29",350.039,-20.36
"30",350.415,-20.52
"31",350.792,-20.64
"32",351.168,-20.5
"33",351.545,-20.34
"34",351.921,-20.23
"35",352.297,-20.19
"36",352.674,-20.38
"37",353.05,-20.68
"38",353.426,-21.2
"39",353.803,-21.94
"40",354.179,-22.66
"41",354.555,-23.39
"42",354.931,-24.02
"43",355.307,-24.58
"44",355.683,-25.04
"45",356.059,-25.71
"46",356.435,-26.42
"47",356.811,-27.06
"48",357.187,-27.66
"49",357.563,-28.12
"50",357.939,-28.6
"51",358.315,-28.97
"52",358.691,-29.46
"53",359.066,-29.57
"54",359.442,-29.87
"55",359.818,-29.94
"56",360.194,-30.19
"57",360.569,-30.96
"58",360.945,-31
"59",361.32,-30.97
"60",361.696,-31.01
"61",362.071,-31.09
"62",362.447,-31.16
"63",362.822,-31.25
"64",363.198,-31.01
"65",363.573,-30.87
"66",363.948,-31.33
"67",364.324,-31.39
"68",364.699,-31.21
"69",365.074,-30.92
"70",365.449,-30.8
"71",365.825,-30.6
"72",366.2,-30.61
"73",366.575,-30.55
"74",366.95,-30.39
"75",367.325,-30.39
"76",367.7,-30.07
"77",368.075,-30.13
"78",368.45,-30.19
"79",368.825,-30.35
"80",369.2,-30.42
"81",369.575,-30.44
"82",369.949,-30.5
"83",370.324,-30.27
"84",370.699,-30.3
"85",371.074,-30.1
"86",371.448,-30.15
"87",371.823,-30.02
"88",372.197,-30.07
"89",372.572,-30.07
"90",372.947,-30.06
"91",373.321,-30.02
"92",373.695,-30.18
"93",374.07,-30.23
"94",374.444,-30.26
"95",374.819,-30.2
"96",375.193,-30.2
"97",375.567,-30.34
"98",375.942,-30.33
"99",376.316,-30.29
"100",376.69,-30.19
"101",377.064,-30.09
"102",377.438,-30.06
"103",377.812,-30.18
