"","wave","value"
"1",339.483,-8.7
"2",339.86,-9.33
"3",340.237,-10
"4",340.615,-10.57
"5",340.992,-10.27
"6",341.37,-10.89
"7",341.747,-11.7
"8",342.124,-12.25
"9",342.501,-12.93
"10",342.878,-13.41
"11",343.256,-13.94
"12",343.633,-14.39
"13",344.01,-15.04
"14",344.387,-15.69
"15",344.764,-16.28
"16",345.141,-16.83
"17",345.518,-17.18
"18",345.895,-17.48
"19",346.272,-17.91
"20",346.649,-18.18
"21",347.025,-18.49
"22",347.402,-18.74
"23",347.779,-19.01
"24",348.156,-19.29
"25",348.532,-19.49
"26",348.909,-19.64
"27",349.286,-19.79
"28",349.662,-19.8
"29",350.039,-20.14
"30",350.415,-20.45
"31",350.792,-20.65
"32",351.168,-20.51
"33",351.545,-20.37
"34",351.921,-20.35
"35",352.297,-20.29
"36",352.674,-20.26
"37",353.05,-20.69
"38",353.426,-21.37
"39",353.803,-22.18
"40",354.179,-22.94
"41",354.555,-23.6
"42",354.931,-24.37
"43",355.307,-25.06
"44",355.683,-25.67
"45",356.059,-26.35
"46",356.435,-26.94
"47",356.811,-27.4
"48",357.187,-28.09
"49",357.563,-28.69
"50",357.939,-29.31
"51",358.315,-29.58
"52",358.691,-30.21
"53",359.066,-30.6
"54",359.442,-30.93
"55",359.818,-31.11
"56",360.194,-31.23
"57",360.569,-31.75
"58",360.945,-31.78
"59",361.32,-31.82
"60",361.696,-31.74
"61",362.071,-31.77
"62",362.447,-31.97
"63",362.822,-32.05
"64",363.198,-32.06
"65",363.573,-32.18
"66",363.948,-32.63
"67",364.324,-32.64
"68",364.699,-32.5
"69",365.074,-32.15
"70",365.449,-32.05
"71",365.825,-32.11
"72",366.2,-31.96
"73",366.575,-31.98
"74",366.95,-31.86
"75",367.325,-31.74
"76",367.7,-31.41
"77",368.075,-31.21
"78",368.45,-31.12
"79",368.825,-31.04
"80",369.2,-31.04
"81",369.575,-30.98
"82",369.949,-30.85
"83",370.324,-30.67
"84",370.699,-30.6
"85",371.074,-30.59
"86",371.448,-30.67
"87",371.823,-30.69
"88",372.197,-30.83
"89",372.572,-30.98
"90",372.947,-30.93
"91",373.321,-30.78
"92",373.695,-30.76
"93",374.07,-30.78
"94",374.444,-30.79
"95",374.819,-30.65
"96",375.193,-30.77
"97",375.567,-30.93
"98",375.942,-30.99
