"","wave","value"
"1",339.483,-23.95
"2",339.86,-21.09
"3",340.237,-17.66
"4",340.615,-14.35
"5",340.992,-12.16
"6",341.37,-9.51
"7",341.747,-5.29
"8",342.124,-0.93
"9",342.501,2.88
"10",342.878,5.47
"11",343.256,6.95
"12",343.633,7.2
"13",344.01,7.25
"14",344.387,6.09
"15",344.764,4.38
"16",345.141,2.51
"17",345.518,-0.53
"18",345.895,-3.15
"19",346.272,-6.38
"20",346.649,-9.34
"21",347.025,-10.45
"22",347.402,-13.18
"23",347.779,-15.8
"24",348.156,-18.42
"25",348.532,-20.71
"26",348.909,-22.85
"27",349.286,-24.7
"28",349.662,-26.35
"29",350.039,-28.21
"30",350.415,-27.38
"31",350.792,-28.19
"32",351.168,-31.04
"33",351.545,-31.7
"34",351.921,-32.19
"35",352.297,-32.53
"36",352.674,-32.71
"37",353.05,-33.4
"38",353.426,-33.72
"39",353.803,-33.96
"40",354.179,-34.08
"41",354.555,-35.78
"42",354.931,-35.89
"43",355.307,-35.26
"44",355.683,-34.73
"45",356.059,-34.36
"46",356.435,-34.29
"47",356.811,-34.58
"48",357.187,-33.86
"49",357.563,-33.75
"50",357.939,-33.49
"51",358.315,-32.75
"52",358.691,-32.91
"53",359.066,-32.04
"54",359.442,-32.2
"55",359.818,-32.45
"56",360.194,-32.52
"57",360.569,-32.2
"58",360.945,-31.84
"59",361.32,-32.49
"60",361.696,-32.25
"61",362.071,-31.8
"62",362.447,-32.18
"63",362.822,-32.31
"64",363.198,-33.11
"65",363.573,-33.04
"66",363.948,-33.02
"67",364.324,-33.23
"68",364.699,-33.53
"69",365.074,-32.4
"70",365.449,-31.93
"71",365.825,-31.65
"72",366.2,-31.96
"73",366.575,-32.09
"74",366.95,-32.35
"75",367.325,-32.42
"76",367.7,-32.38
"77",368.075,-32.49
"78",368.45,-32.36
"79",368.825,-32.39
"80",369.2,-33.24
"81",369.575,-33.32
"82",369.949,-33.5
"83",370.324,-33.07
"84",370.699,-32.9
"85",371.074,-32.54
"86",371.448,-32.65
"87",371.823,-32.25
"88",372.197,-32.27
"89",372.572,-32.52
"90",372.947,-32.28
"91",373.321,-32.63
"92",373.695,-32.94
"93",374.07,-33.11
"94",374.444,-31.52
"95",374.819,-31.25
"96",375.193,-31.22
"97",375.567,-31.15
"98",375.942,-31.74
"99",376.316,-31.92
"100",376.69,-31.95
"101",377.064,-31.22
"102",377.438,-31.31
"103",377.812,-30.72
"104",378.186,-30.8
"105",378.56,-32.98
"106",378.934,-32.92
"107",379.308,-32.78
"108",379.682,-31.65
"109",380.056,-31.5
"110",380.43,-31.07
"111",380.804,-30.71
"112",381.178,-31.78
"113",381.551,-31.74
"114",381.925,-31.89
"115",382.299,-32.13
"116",382.672,-31.77
"117",383.046,-32.23
"118",383.42,-32.39
"119",383.793,-32.89
"120",384.167,-32.74
"121",384.54,-33.15
"122",384.914,-33.29
"123",385.287,-32.87
"124",385.66,-32.71
"125",386.034,-32.49
"126",386.407,-32.34
"127",386.78,-32.44
"128",387.154,-32.38
"129",387.527,-32.51
"130",387.9,-28.63
"131",388.273,-28.35
"132",388.646,-28.11
"133",389.019,-28.41
"134",389.392,-28.83
"135",389.765,-28.93
"136",390.138,-29.36
"137",390.511,-29.14
"138",390.884,-29.18
