"","wave","value"
"1",339.483,-0.57
"2",339.86,-1.5
"3",340.237,-2.53
"4",340.615,-3.72
"5",340.992,-4.25
"6",341.37,-4.39
"7",341.747,-4.98
"8",342.124,-5.92
"9",342.501,-6.93
"10",342.878,-2.96
"11",343.256,-3.21
"12",343.633,-4.24
"13",344.01,-4.88
"14",344.387,-5.6
"15",344.764,-6.23
"16",345.141,-6.62
"17",345.518,-6.58
"18",345.895,-7.38
"19",346.272,-8.15
"20",346.649,-9.01
"21",347.025,-8.94
"22",347.402,-9.26
"23",347.779,-9.32
"24",348.156,-9.35
"25",348.532,-9.18
"26",348.909,-9.2
"27",349.286,-8.64
"28",349.662,-7.78
"29",350.039,-7.54
"30",350.415,-7.12
"31",350.792,-6.5
"32",351.168,-6.99
"33",351.545,-6.16
"34",351.921,-7.26
"35",352.297,-8.45
"36",352.674,-8.92
"37",353.05,-9.96
"38",353.426,-11.01
"39",353.803,-12.56
"40",354.179,-13.11
"41",354.555,-13.17
"42",354.931,-13.66
"43",355.307,-14.62
"44",355.683,-15.47
"45",356.059,-15.98
"46",356.435,-16.66
"47",356.811,-17.16
"48",357.187,-17.71
"49",357.563,-16.71
"50",357.939,-16.82
"51",358.315,-16.59
"52",358.691,-19.64
"53",359.066,-19.84
"54",359.442,-20.13
"55",359.818,-19.98
"56",360.194,-20.04
"57",360.569,-20.68
"58",360.945,-20.71
"59",361.32,-20.84
"60",361.696,-20.08
"61",362.071,-23.04
"62",362.447,-22.98
"63",362.822,-22.14
"64",363.198,-22.12
"65",363.573,-22.15
"66",363.948,-22.25
"67",364.324,-21.81
"68",364.699,-22.42
"69",365.074,-22.19
"70",365.449,-21.83
"71",365.825,-21.74
"72",366.2,-22.49
"73",366.575,-22.95
"74",366.95,-20.5
"75",367.325,-20.53
"76",367.7,-21.13
"77",368.075,-21.71
"78",368.45,-21.69
"79",368.825,-22.03
"80",369.2,-21.95
"81",369.575,-20.65
"82",369.949,-20.92
"83",370.324,-20.36
"84",370.699,-21.68
"85",371.074,-21.93
"86",371.448,-21.66
"87",371.823,-21.64
"88",372.197,-20.72
"89",372.572,-20.5
"90",372.947,-20.06
"91",373.321,-20.22
"92",373.695,-20.8
"93",374.07,-20.91
"94",374.444,-20.26
"95",374.819,-20.51
"96",375.193,-20.51
"97",375.567,-20.65
"98",375.942,-20.61
"99",376.316,-19.81
"100",376.69,-21.29
"101",377.064,-21.77
"102",377.438,-22.23
"103",377.812,-22.14
"104",378.186,-21.97
"105",378.56,-21.03
"106",378.934,-21.15
"107",379.308,-21.44
"108",379.682,-21.19
"109",380.056,-21.31
"110",380.43,-14.82
"111",380.804,-14.94
"112",381.178,-15.13
"113",381.551,-15.9
"114",381.925,-16.57
"115",382.299,-16.37
"116",382.672,-16.1
"117",383.046,-16.08
"118",383.42,-16.52
"119",383.793,-16.7
"120",384.167,-16.87
"121",384.54,-17.16
"122",384.914,-16.83
"123",385.287,-16.28
"124",385.66,-16.15
"125",386.034,-19.02
"126",386.407,-19.05
"127",386.78,-18.85
"128",387.154,-18.63
"129",387.527,-18.8
"130",387.9,-18.69
"131",388.273,-18.46
"132",388.646,-19.89
"133",389.019,-19.72
"134",389.392,-19.99
"135",389.765,-19.74
"136",390.138,-19.12
"137",390.511,-19.06
"138",390.884,-18.76
"139",391.257,-20.03
"140",391.63,-19.74
"141",392.003,-19.88
"142",392.375,-20.12
"143",392.748,-17.67
"144",393.121,-17.22
"145",393.493,-17.84
"146",393.866,-17.5
"147",394.239,-17.9
"148",394.611,-17.56
