"","wave","value"
"1",339.483,-2.36
"2",339.86,-3.05
"3",340.237,-3.83
"4",340.615,-4.84
"5",340.992,-5.47
"6",341.37,-5.84
"7",341.747,-6.44
"8",342.124,-7.17
"9",342.501,-7.88
"10",342.878,-6.25
"11",343.256,-6.72
"12",343.633,-7.51
"13",344.01,-8.25
"14",344.387,-8.88
"15",344.764,-9.48
"16",345.141,-9.79
"17",345.518,-10.02
"18",345.895,-10.64
"19",346.272,-11.21
"20",346.649,-11.86
"21",347.025,-12.12
"22",347.402,-12.43
"23",347.779,-12.69
"24",348.156,-12.83
"25",348.532,-12.96
"26",348.909,-13.18
"27",349.286,-12.91
"28",349.662,-12.37
"29",350.039,-12.17
"30",350.415,-11.98
"31",350.792,-11.96
"32",351.168,-12.33
"33",351.545,-12.3
"34",351.921,-13.13
"35",352.297,-14.01
"36",352.674,-14.72
"37",353.05,-15.6
"38",353.426,-16.62
"39",353.803,-17.83
"40",354.179,-18.59
"41",354.555,-19.12
"42",354.931,-19.76
"43",355.307,-20.49
"44",355.683,-21.26
"45",356.059,-21.96
"46",356.435,-22.65
"47",356.811,-23.34
"48",357.187,-23.83
"49",357.563,-23.59
"50",357.939,-23.8
"51",358.315,-23.81
"52",358.691,-25.61
"53",359.066,-25.81
"54",359.442,-26.16
"55",359.818,-26.13
"56",360.194,-26.14
"57",360.569,-26.43
"58",360.945,-26.37
"59",361.32,-26.49
"60",361.696,-26.26
"61",362.071,-27.68
"62",362.447,-27.66
"63",362.822,-27.3
"64",363.198,-27.22
"65",363.573,-27.26
"66",363.948,-27.32
"67",364.324,-27.26
"68",364.699,-27.6
"69",365.074,-27.5
"70",365.449,-27.29
"71",365.825,-27.2
"72",366.2,-27.52
"73",366.575,-27.66
"74",366.95,-26.32
"75",367.325,-26.4
"76",367.7,-26.63
"77",368.075,-26.88
"78",368.45,-26.81
"79",368.825,-27.05
"80",369.2,-27.01
"81",369.575,-26.43
"82",369.949,-26.53
"83",370.324,-26.35
"84",370.699,-26.97
"85",371.074,-27
"86",371.448,-26.82
"87",371.823,-26.74
"88",372.197,-26.23
"89",372.572,-26.07
"90",372.947,-25.72
"91",373.321,-25.75
"92",373.695,-26
"93",374.07,-26.14
"94",374.444,-25.9
"95",374.819,-25.95
"96",375.193,-25.84
"97",375.567,-25.89
"98",375.942,-25.88
"99",376.316,-25.54
"100",376.69,-26.22
"101",377.064,-26.52
"102",377.438,-26.82
"103",377.812,-26.69
"104",378.186,-26.66
"105",378.56,-26.14
"106",378.934,-26.19
"107",379.308,-26.29
"108",379.682,-26.2
"109",380.056,-26.3
"110",380.43,-23.01
"111",380.804,-22.92
"112",381.178,-23.11
"113",381.551,-23.47
"114",381.925,-23.85
"115",382.299,-23.79
"116",382.672,-23.64
"117",383.046,-23.6
"118",383.42,-23.76
"119",383.793,-23.77
"120",384.167,-23.89
"121",384.54,-24.08
"122",384.914,-23.89
"123",385.287,-23.52
"124",385.66,-23.44
"125",386.034,-24.95
"126",386.407,-24.89
"127",386.78,-24.73
"128",387.154,-24.55
"129",387.527,-24.55
"130",387.9,-24.4
"131",388.273,-24.3
"132",388.646,-24.94
"133",389.019,-24.74
"134",389.392,-24.8
"135",389.765,-24.72
"136",390.138,-24.55
"137",390.511,-24.49
"138",390.884,-24.35
