"","wave","value"
"1",339.483,-23.19
"2",339.86,-19.97
"3",340.237,-16.41
"4",340.615,-13.35
"5",340.992,-11.29
"6",341.37,-9
"7",341.747,-4.92
"8",342.124,-0.8
"9",342.501,2.96
"10",342.878,5.47
"11",343.256,7.05
"12",343.633,7.17
"13",344.01,6.86
"14",344.387,5.64
"15",344.764,3.92
"16",345.141,2.12
"17",345.518,-0.53
"18",345.895,-2.93
"19",346.272,-5.89
"20",346.649,-8.79
"21",347.025,-9.77
"22",347.402,-12.46
"23",347.779,-14.85
"24",348.156,-17.35
"25",348.532,-19.83
"26",348.909,-21.92
"27",349.286,-23.79
"28",349.662,-25.53
"29",350.039,-27.63
"30",350.415,-27.24
"31",350.792,-28.12
"32",351.168,-30.84
"33",351.545,-31.52
"34",351.921,-32.14
"35",352.297,-32.56
"36",352.674,-32.78
"37",353.05,-33.41
"38",353.426,-33.65
"39",353.803,-33.92
"40",354.179,-33.98
"41",354.555,-35.51
"42",354.931,-35.56
"43",355.307,-35.19
"44",355.683,-34.64
"45",356.059,-34.37
"46",356.435,-34.11
"47",356.811,-34.26
"48",357.187,-33.47
"49",357.563,-33.52
"50",357.939,-33.17
"51",358.315,-32.56
"52",358.691,-32.48
"53",359.066,-31.52
"54",359.442,-31.47
"55",359.818,-31.78
"56",360.194,-31.73
"57",360.569,-31.55
"58",360.945,-31.31
"59",361.32,-31.91
"60",361.696,-31.44
"61",362.071,-30.95
"62",362.447,-31.16
"63",362.822,-31.46
"64",363.198,-32.62
"65",363.573,-32.82
"66",363.948,-32.73
"67",364.324,-33.05
"68",364.699,-33.35
"69",365.074,-31.95
"70",365.449,-31.52
"71",365.825,-31.38
"72",366.2,-31.66
"73",366.575,-31.7
"74",366.95,-31.98
"75",367.325,-31.77
"76",367.7,-31.42
"77",368.075,-31.66
"78",368.45,-31.26
"79",368.825,-31.48
"80",369.2,-32.4
"81",369.575,-32.53
"82",369.949,-32.49
"83",370.324,-32.18
"84",370.699,-32.12
"85",371.074,-31.93
"86",371.448,-32.08
"87",371.823,-31.97
"88",372.197,-31.93
"89",372.572,-32.32
"90",372.947,-31.91
"91",373.321,-32.51
"92",373.695,-32.73
"93",374.07,-33.16
"94",374.444,-31.44
