"","wave","value"
"1",339.483,-25.39
"2",339.86,-21.75
"3",340.237,-18.31
"4",340.615,-14.97
"5",340.992,-12.59
"6",341.37,-9.97
"7",341.747,-5.77
"8",342.124,-1.58
"9",342.501,2.23
"10",342.878,5.21
"11",343.256,7.16
"12",343.633,7.74
"13",344.01,7.58
"14",344.387,6.85
"15",344.764,5.25
"16",345.141,3.64
"17",345.518,0.85
"18",345.895,-1.35
"19",346.272,-4.29
"20",346.649,-7.13
"21",347.025,-8.44
"22",347.402,-10.96
"23",347.779,-13.48
"24",348.156,-15.96
"25",348.532,-18.51
"26",348.909,-20.81
"27",349.286,-22.93
"28",349.662,-24.51
"29",350.039,-26.47
"30",350.415,-25.79
"31",350.792,-26.68
"32",351.168,-29.11
"33",351.545,-30.19
"34",351.921,-30.79
"35",352.297,-31.27
"36",352.674,-31.6
"37",353.05,-32.08
"38",353.426,-32.58
"39",353.803,-32.96
"40",354.179,-33.05
"41",354.555,-34.76
"42",354.931,-34.95
"43",355.307,-34.82
"44",355.683,-34.33
"45",356.059,-34.11
"46",356.435,-33.91
"47",356.811,-33.86
"48",357.187,-33.29
"49",357.563,-33.02
"50",357.939,-32.73
"51",358.315,-32.43
"52",358.691,-32.41
"53",359.066,-31.56
"54",359.442,-31.69
"55",359.818,-31.9
"56",360.194,-32.05
"57",360.569,-32.13
"58",360.945,-32.03
"59",361.32,-32.37
"60",361.696,-32.22
"61",362.071,-32.04
"62",362.447,-32.23
"63",362.822,-32.47
"64",363.198,-33.09
"65",363.573,-32.92
"66",363.948,-32.92
"67",364.324,-33.02
"68",364.699,-33.15
"69",365.074,-32.11
"70",365.449,-31.9
"71",365.825,-31.64
"72",366.2,-31.64
"73",366.575,-31.57
"74",366.95,-31.6
"75",367.325,-31.64
"76",367.7,-31.47
"77",368.075,-31.5
"78",368.45,-31.37
"79",368.825,-31.38
"80",369.2,-32
"81",369.575,-31.86
"82",369.949,-31.78
"83",370.324,-31.49
"84",370.699,-31.34
"85",371.074,-31.13
"86",371.448,-31.1
"87",371.823,-31.01
"88",372.197,-31.03
"89",372.572,-31.19
"90",372.947,-30.97
"91",373.321,-31.64
"92",373.695,-32.04
"93",374.07,-32.41
"94",374.444,-31.21
"95",374.819,-31.06
"96",375.193,-31
"97",375.567,-30.98
"98",375.942,-31.38
"99",376.316,-31.37
"100",376.69,-31.36
"101",377.064,-30.62
"102",377.438,-30.34
"103",377.812,-29.9
"104",378.186,-29.92
"105",378.56,-31.72
"106",378.934,-31.87
"107",379.308,-31.92
"108",379.682,-31.17
"109",380.056,-31.06
"110",380.43,-30.98
"111",380.804,-30.9
"112",381.178,-31.79
"113",381.551,-31.86
"114",381.925,-32.05
"115",382.299,-32.12
"116",382.672,-31.84
"117",383.046,-31.91
"118",383.42,-31.83
"119",383.793,-32.18
"120",384.167,-31.9
"121",384.54,-31.88
"122",384.914,-32
"123",385.287,-31.68
"124",385.66,-31.57
"125",386.034,-31.43
"126",386.407,-31.12
"127",386.78,-31.41
"128",387.154,-31.37
"129",387.527,-31.62
"130",387.9,-28.58
"131",388.273,-28.53
"132",388.646,-28.52
"133",389.019,-28.4
"134",389.392,-28.68
"135",389.765,-28.61
"136",390.138,-28.72
"137",390.511,-28.93
"138",390.884,-28.61
"139",391.257,-28.57
"140",391.63,-28.51
"141",392.003,-32.26
"142",392.375,-32.48
"143",392.748,-32.43
"144",393.121,-32.53
"145",393.493,-32.44
"146",393.866,-32.27
"147",394.239,-32.43
"148",394.611,-32.32
"149",394.984,-32.56
"150",395.356,-32.84
"151",395.729,-32.82
"152",396.101,-32.64
"153",396.473,-32.61
"154",396.846,-32.43
"155",397.218,-31.95
"156",397.59,-31.77
"157",397.963,-31.63
"158",398.335,-31.29
"159",398.707,-31.17
"160",399.079,-30.78
"161",399.451,-30.63
"162",399.823,-30.71
"163",400.195,-30.02
"164",400.567,-29.89
"165",400.939,-30.39
"166",401.311,-30.62
"167",401.683,-30.81
"168",402.055,-31.11
"169",402.427,-30.52
"170",402.799,-30.75
"171",403.17,-30.84
"172",403.542,-30.95
"173",403.914,-30.95
"174",404.285,-31.24
"175",404.657,-30.31
"176",405.029,-29.68
"177",405.4,-29.62
"178",405.772,-29.32
"179",406.143,-28.41
"180",406.514,-29.2
"181",406.886,-28.92
"182",407.257,-27.05
"183",407.629,-26.64
"184",408,-26.24
"185",408.371,-26.37
"186",408.742,-27.4
"187",409.114,-27.7
"188",409.485,-27.96
"189",409.856,-28.38
"190",410.227,-29.26
"191",410.598,-29.19
"192",410.969,-29.26
"193",411.34,-31.47
"194",411.711,-31.88
"195",412.082,-31.9
"196",412.453,-31.98
"197",412.824,-31.94
"198",413.194,-31.85
"199",413.565,-31.61
"200",413.936,-31.32
"201",414.307,-31.6
"202",414.677,-31.82
"203",415.048,-31.91
"204",415.418,-31.92
"205",415.789,-31.71
"206",416.159,-31.74
"207",416.53,-31.49
"208",416.9,-31.59
"209",417.271,-31.86
"210",417.641,-32.04
"211",418.012,-32.32
"212",418.382,-32.06
"213",418.752,-31.71
"214",419.122,-31.65
"215",419.493,-31.75
"216",419.863,-31.92
"217",420.233,-32.09
"218",420.603,-32.29
"219",420.973,-32.16
"220",421.343,-32.15
"221",421.713,-32
"222",422.083,-31.93
"223",422.453,-31.7
"224",422.823,-31.69
"225",423.193,-31.86
"226",423.562,-31.63
"227",423.932,-31.3
"228",424.302,-31.16
"229",424.672,-31.24
"230",425.041,-31.44
"231",425.411,-31.41
"232",425.78,-31.38
"233",426.15,-31.39
"234",426.52,-31.69
"235",426.889,-32.03
"236",427.258,-31.95
"237",427.628,-32.07
"238",427.997,-32.02
"239",428.367,-31.55
"240",428.736,-31.52
"241",429.105,-30.77
"242",429.474,-30.52
"243",429.844,-30.26
"244",430.213,-30.27
"245",430.582,-30.35
"246",430.951,-30.27
"247",431.32,-30.23
"248",431.689,-30.09
"249",432.058,-30.28
"250",432.427,-30.5
"251",432.796,-29.51
"252",433.165,-30.04
"253",433.534,-30.22
"254",433.902,-30.51
"255",434.271,-30.19
"256",434.64,-30.25
"257",435.009,-30.33
"258",435.377,-30.19
"259",435.746,-30.06
"260",436.114,-30.04
"261",436.483,-30.49
"262",436.852,-31.42
"263",437.22,-31.51
"264",437.588,-31.39
"265",437.957,-31.27
"266",438.325,-31.46
"267",438.694,-30.9
"268",439.062,-30.61
"269",439.43,-30.77
"270",439.798,-30.8
"271",440.166,-30.9
"272",440.535,-30.87
"273",440.903,-30.76
"274",441.271,-30.87
"275",441.639,-30.8
"276",442.007,-31.16
"277",442.375,-31.06
"278",442.743,-31.52
"279",443.111,-31.84
"280",443.479,-31.71
"281",443.846,-31.81
"282",444.214,-31.56
"283",444.582,-31.31
"284",444.95,-31.51
"285",445.317,-31.34
"286",445.685,-31.46
"287",446.052,-30.88
"288",446.42,-31.07
"289",446.788,-31.27
"290",447.155,-31.11
"291",447.523,-31.16
"292",447.89,-30.75
"293",448.257,-30.91
"294",448.625,-31.09
"295",448.992,-31.05
"296",449.359,-31.04
"297",449.726,-30.93
"298",450.094,-31.38
"299",450.461,-31.19
"300",450.828,-31.08
"301",451.195,-30.96
"302",451.562,-30.69
"303",451.929,-30.96
"304",452.296,-28.94
"305",452.663,-28.48
"306",453.03,-28.12
"307",453.397,-28.27
"308",453.764,-28.44
"309",454.13,-27.84
"310",454.497,-27.55
"311",454.864,-27.25
"312",455.231,-27.43
"313",455.597,-27.8
"314",455.964,-27.93
"315",456.33,-30.07
"316",456.697,-30.48
"317",457.063,-30.88
"318",457.43,-30.88
"319",457.796,-29.71
"320",458.163,-30.03
"321",458.529,-30.21
"322",458.895,-30.28
"323",459.262,-30.31
"324",459.628,-30.25
"325",459.994,-29.89
"326",460.36,-29.76
"327",460.726,-29.89
"328",461.092,-29.76
"329",461.458,-29.89
"330",461.824,-31.07
"331",462.19,-31.14
"332",462.556,-31.39
"333",462.922,-31.3
"334",463.288,-31.22
