"","wave","value"
"1",339.483,-8.54
"2",339.86,-9.23
"3",340.237,-9.95
"4",340.615,-10.55
"5",340.992,-11.19
"6",341.37,-11.74
"7",341.747,-12.45
"8",342.124,-13.13
"9",342.501,-13.53
"10",342.878,-13.97
"11",343.256,-14.5
"12",343.633,-14.86
"13",344.01,-15.31
"14",344.387,-15.83
"15",344.764,-16.42
"16",345.141,-16.82
"17",345.518,-17.14
"18",345.895,-17.42
"19",346.272,-17.63
"20",346.649,-17.83
"21",347.025,-18.03
"22",347.402,-18.26
"23",347.779,-18.46
"24",348.156,-18.83
"25",348.532,-19.12
"26",348.909,-19.28
"27",349.286,-19.55
"28",349.662,-19.67
"29",350.039,-19.88
"30",350.415,-20.06
"31",350.792,-20.39
"32",351.168,-20.23
"33",351.545,-20.27
"34",351.921,-20.18
"35",352.297,-20.23
"36",352.674,-20.36
"37",353.05,-20.7
"38",353.426,-21.31
"39",353.803,-21.89
"40",354.179,-22.62
"41",354.555,-23.36
"42",354.931,-24.1
"43",355.307,-24.78
"44",355.683,-25.35
"45",356.059,-25.82
"46",356.435,-26.36
"47",356.811,-27.03
"48",357.187,-27.48
"49",357.563,-28.08
"50",357.939,-28.46
"51",358.315,-28.73
"52",358.691,-29.18
"53",359.066,-29.39
"54",359.442,-29.81
"55",359.818,-29.99
"56",360.194,-30.05
"57",360.569,-30.57
"58",360.945,-30.64
"59",361.32,-30.72
"60",361.696,-30.9
"61",362.071,-30.79
"62",362.447,-30.83
"63",362.822,-30.95
"64",363.198,-30.95
"65",363.573,-31
"66",363.948,-31.12
"67",364.324,-31.24
"68",364.699,-31.26
"69",365.074,-30.74
"70",365.449,-30.79
"71",365.825,-30.72
"72",366.2,-30.73
"73",366.575,-30.74
"74",366.95,-30.67
"75",367.325,-30.58
"76",367.7,-30.26
"77",368.075,-30.18
"78",368.45,-30.1
"79",368.825,-30.09
"80",369.2,-30.22
"81",369.575,-30.27
"82",369.949,-30.28
"83",370.324,-30.25
"84",370.699,-30.26
"85",371.074,-30.11
"86",371.448,-30.07
"87",371.823,-30.18
"88",372.197,-30.09
"89",372.572,-30.14
"90",372.947,-30.36
"91",373.321,-30.32
"92",373.695,-30.12
"93",374.07,-30.18
"94",374.444,-30.12
"95",374.819,-30.11
"96",375.193,-30.09
"97",375.567,-30.2
"98",375.942,-30.22
"99",376.316,-30.06
"100",376.69,-29.93
"101",377.064,-29.88
"102",377.438,-29.87
"103",377.812,-29.85
"104",378.186,-30.07
"105",378.56,-29.51
"106",378.934,-29.58
"107",379.308,-29.76
"108",379.682,-29.9
"109",380.056,-29.99
"110",380.43,-29.94
"111",380.804,-29.99
"112",381.178,-30.08
"113",381.551,-29.95
"114",381.925,-30.02
"115",382.299,-30.02
"116",382.672,-30
"117",383.046,-30.16
"118",383.42,-30.24
"119",383.793,-30.43
"120",384.167,-30.46
"121",384.54,-30.39
"122",384.914,-30.39
"123",385.287,-30.34
"124",385.66,-30.23
"125",386.034,-30.23
"126",386.407,-30.14
"127",386.78,-30.1
"128",387.154,-30.02
"129",387.527,-29.89
"130",387.9,-30.28
"131",388.273,-30.29
"132",388.646,-30.21
"133",389.019,-29.98
"134",389.392,-29.96
"135",389.765,-29.87
"136",390.138,-29.74
"137",390.511,-29.94
"138",390.884,-29.64
"139",391.257,-29.61
"140",391.63,-29.68
"141",392.003,-29.62
"142",392.375,-29.59
"143",392.748,-29.66
"144",393.121,-29.59
"145",393.493,-29.66
"146",393.866,-29.69
"147",394.239,-29.84
"148",394.611,-29.99
"149",394.984,-30.1
"150",395.356,-29.62
"151",395.729,-29.29
"152",396.101,-29.32
"153",396.473,-29.19
