"","wave","value"
"1",339.483,-9.6
"2",339.86,-10.25
"3",340.237,-10.99
"4",340.615,-11.71
"5",340.992,-12.26
"6",341.37,-12.82
"7",341.747,-13.29
"8",342.124,-13.62
"9",342.501,-14.06
"10",342.878,-14.64
"11",343.256,-15.07
"12",343.633,-15.51
"13",344.01,-16.02
"14",344.387,-16.28
"15",344.764,-16.6
"16",345.141,-16.7
"17",345.518,-16.96
"18",345.895,-17.19
"19",346.272,-17.42
"20",346.649,-17.67
"21",347.025,-17.96
"22",347.402,-18.28
"23",347.779,-18.43
"24",348.156,-18.75
"25",348.532,-19.03
"26",348.909,-19.31
"27",349.286,-19.43
"28",349.662,-19.46
"29",350.039,-19.7
"30",350.415,-19.79
"31",350.792,-20.05
"32",351.168,-19.9
"33",351.545,-19.7
"34",351.921,-19.47
"35",352.297,-19.57
"36",352.674,-19.7
"37",353.05,-19.93
"38",353.426,-20.42
"39",353.803,-21.09
"40",354.179,-21.58
"41",354.555,-22.19
"42",354.931,-22.95
"43",355.307,-23.67
"44",355.683,-24.14
"45",356.059,-24.93
"46",356.435,-25.33
"47",356.811,-26.02
"48",357.187,-26.59
"49",357.563,-27.2
"50",357.939,-27.65
"51",358.315,-28.08
"52",358.691,-28.51
"53",359.066,-28.75
"54",359.442,-29.22
"55",359.818,-29.36
"56",360.194,-29.61
"57",360.569,-30.07
"58",360.945,-30.21
"59",361.32,-30.21
"60",361.696,-30.36
"61",362.071,-30.35
"62",362.447,-30.39
"63",362.822,-30.45
"64",363.198,-30.34
"65",363.573,-30.3
"66",363.948,-30.34
"67",364.324,-30.41
"68",364.699,-30.47
"69",365.074,-30.18
"70",365.449,-30.14
"71",365.825,-29.97
"72",366.2,-29.96
"73",366.575,-29.91
"74",366.95,-29.77
"75",367.325,-29.89
"76",367.7,-29.86
"77",368.075,-30.11
"78",368.45,-30.09
"79",368.825,-30.06
"80",369.2,-29.96
"81",369.575,-29.96
"82",369.949,-29.93
"83",370.324,-29.66
"84",370.699,-29.75
"85",371.074,-29.59
"86",371.448,-29.48
"87",371.823,-29.48
"88",372.197,-29.6
"89",372.572,-29.7
"90",372.947,-29.81
"91",373.321,-29.86
"92",373.695,-29.75
"93",374.07,-29.74
"94",374.444,-29.78
"95",374.819,-29.75
"96",375.193,-29.83
"97",375.567,-29.85
"98",375.942,-30.03
"99",376.316,-30.19
"100",376.69,-30.16
"101",377.064,-30.33
"102",377.438,-30.43
"103",377.812,-30.41
"104",378.186,-30.25
"105",378.56,-30.22
"106",378.934,-30.2
"107",379.308,-30.31
"108",379.682,-30.35
"109",380.056,-30.39
"110",380.43,-30.21
"111",380.804,-30.16
"112",381.178,-30.19
"113",381.551,-30.16
"114",381.925,-30.15
"115",382.299,-30.02
"116",382.672,-30.13
"117",383.046,-30.15
"118",383.42,-30.22
"119",383.793,-30.44
"120",384.167,-30.4
"121",384.54,-30.17
"122",384.914,-30.14
"123",385.287,-30
"124",385.66,-29.96
"125",386.034,-29.98
