"","wave","value"
"1",339.483,-24.53
"2",339.86,-21
"3",340.237,-17.6
"4",340.615,-14.39
"5",340.992,-12.09
"6",341.37,-9.54
"7",341.747,-5.35
"8",342.124,-1.04
"9",342.501,2.69
"10",342.878,5.29
"11",343.256,6.96
"12",343.633,7.34
"13",344.01,7.22
"14",344.387,6.33
"15",344.764,4.84
"16",345.141,3.02
"17",345.518,0.34
"18",345.895,-2.08
"19",346.272,-5.18
"20",346.649,-7.92
"21",347.025,-8.96
"22",347.402,-11.54
"23",347.779,-14.11
"24",348.156,-16.74
"25",348.532,-19.03
"26",348.909,-21.19
"27",349.286,-22.97
"28",349.662,-24.79
"29",350.039,-26.58
"30",350.415,-26.7
"31",350.792,-27.68
"32",351.168,-30.3
"33",351.545,-31.23
"34",351.921,-31.69
"35",352.297,-32.21
"36",352.674,-32.55
"37",353.05,-33.24
"38",353.426,-33.8
"39",353.803,-34.15
"40",354.179,-34.43
"41",354.555,-35.22
"42",354.931,-35.25
"43",355.307,-34.94
"44",355.683,-34.53
"45",356.059,-34.25
"46",356.435,-34.03
"47",356.811,-34.15
"48",357.187,-33.5
"49",357.563,-33.36
"50",357.939,-33.15
"51",358.315,-32.67
"52",358.691,-32.73
"53",359.066,-31.9
"54",359.442,-31.99
"55",359.818,-31.85
"56",360.194,-31.87
"57",360.569,-31.49
"58",360.945,-31.37
"59",361.32,-31.89
"60",361.696,-31.57
"61",362.071,-31.2
"62",362.447,-31.31
"63",362.822,-31.58
"64",363.198,-32.31
"65",363.573,-32.16
"66",363.948,-32.16
"67",364.324,-32.37
"68",364.699,-32.7
"69",365.074,-31.63
"70",365.449,-31.39
"71",365.825,-31.14
"72",366.2,-31.14
"73",366.575,-31.17
"74",366.95,-31.18
"75",367.325,-31.12
"76",367.7,-31.1
"77",368.075,-31.5
"78",368.45,-31.28
"79",368.825,-31.51
"80",369.2,-32.08
"81",369.575,-31.93
"82",369.949,-32.04
"83",370.324,-31.74
"84",370.699,-31.74
"85",371.074,-31.71
"86",371.448,-31.65
"87",371.823,-31.53
"88",372.197,-31.43
"89",372.572,-31.65
"90",372.947,-31.26
"91",373.321,-31.77
"92",373.695,-32.09
"93",374.07,-32.39
"94",374.444,-31.01
"95",374.819,-30.66
"96",375.193,-30.52
"97",375.567,-30.69
"98",375.942,-31.29
"99",376.316,-31.44
"100",376.69,-31.54
"101",377.064,-31.14
"102",377.438,-31.12
"103",377.812,-30.79
"104",378.186,-30.82
"105",378.56,-32.69
"106",378.934,-32.65
"107",379.308,-32.71
"108",379.682,-31.88
"109",380.056,-31.53
"110",380.43,-31.14
"111",380.804,-30.92
"112",381.178,-31.76
"113",381.551,-31.75
"114",381.925,-31.66
"115",382.299,-31.81
"116",382.672,-31.47
"117",383.046,-31.75
"118",383.42,-31.65
"119",383.793,-32.1
"120",384.167,-31.94
"121",384.54,-32.08
"122",384.914,-32.02
"123",385.287,-31.43
"124",385.66,-31.49
"125",386.034,-31.48
"126",386.407,-31.24
"127",386.78,-31.43
"128",387.154,-31.4
"129",387.527,-31.59
"130",387.9,-27.96
"131",388.273,-27.7
"132",388.646,-27.67
"133",389.019,-27.94
"134",389.392,-28.24
"135",389.765,-28.08
"136",390.138,-28.29
"137",390.511,-28.38
"138",390.884,-28.37
"139",391.257,-28.51
"140",391.63,-28.48
"141",392.003,-32.42
"142",392.375,-32.47
"143",392.748,-32.25
"144",393.121,-32.13
"145",393.493,-32.13
"146",393.866,-31.92
"147",394.239,-31.82
"148",394.611,-31.63
"149",394.984,-31.86
"150",395.356,-31.68
"151",395.729,-31.49
"152",396.101,-31.53
"153",396.473,-31.6
"154",396.846,-31.58
"155",397.218,-31.27
"156",397.59,-30.89
"157",397.963,-30.74
"158",398.335,-30.66
