"","wave","value"
"1",339.483,-8.17
"2",339.86,-8.89
"3",340.237,-9.65
"4",340.615,-10.34
"5",340.992,-10.43
"6",341.37,-10.89
"7",341.747,-11.53
"8",342.124,-12.13
"9",342.501,-12.76
"10",342.878,-13.25
"11",343.256,-13.73
"12",343.633,-14.07
"13",344.01,-14.6
"14",344.387,-15.19
"15",344.764,-15.64
"16",345.141,-16.04
"17",345.518,-16.58
"18",345.895,-16.94
"19",346.272,-17.17
"20",346.649,-17.42
"21",347.025,-17.54
"22",347.402,-17.86
"23",347.779,-18.15
"24",348.156,-18.41
"25",348.532,-18.7
"26",348.909,-18.82
"27",349.286,-19
"28",349.662,-19.03
"29",350.039,-19.3
"30",350.415,-19.52
"31",350.792,-19.68
"32",351.168,-19.56
"33",351.545,-19.41
"34",351.921,-19.49
"35",352.297,-19.53
"36",352.674,-19.73
"37",353.05,-20.11
"38",353.426,-20.52
"39",353.803,-21.07
"40",354.179,-21.71
"41",354.555,-22.22
"42",354.931,-22.97
"43",355.307,-23.65
"44",355.683,-24.29
"45",356.059,-25.01
"46",356.435,-25.65
"47",356.811,-26.09
"48",357.187,-26.73
"49",357.563,-27.27
"50",357.939,-27.76
"51",358.315,-28.27
"52",358.691,-28.68
"53",359.066,-28.96
"54",359.442,-29.38
"55",359.818,-29.58
"56",360.194,-29.67
"57",360.569,-30.04
"58",360.945,-30.24
"59",361.32,-30.32
"60",361.696,-30.51
"61",362.071,-30.54
"62",362.447,-30.63
"63",362.822,-30.6
"64",363.198,-30.58
"65",363.573,-30.53
"66",363.948,-30.94
"67",364.324,-31.02
"68",364.699,-31.05
"69",365.074,-30.63
"70",365.449,-30.61
"71",365.825,-30.63
"72",366.2,-30.61
"73",366.575,-30.71
"74",366.95,-30.57
"75",367.325,-30.46
"76",367.7,-30.34
"77",368.075,-30.27
"78",368.45,-30.11
"79",368.825,-30.05
"80",369.2,-30.07
"81",369.575,-30.03
"82",369.949,-30.17
"83",370.324,-29.97
"84",370.699,-29.92
"85",371.074,-29.94
"86",371.448,-29.9
"87",371.823,-30.05
"88",372.197,-30.2
"89",372.572,-30.46
"90",372.947,-30.42
"91",373.321,-30.36
"92",373.695,-30.56
"93",374.07,-30.69
"94",374.444,-30.78
"95",374.819,-30.68
"96",375.193,-30.82
"97",375.567,-30.88
"98",375.942,-30.89
"99",376.316,-30.79
"100",376.69,-30.79
"101",377.064,-30.91
"102",377.438,-30.93
"103",377.812,-30.82
"104",378.186,-30.9
"105",378.56,-30.3
"106",378.934,-30.01
"107",379.308,-30.12
