"","wave","value"
"1",339.483,-0.82
"2",339.86,-1.75
"3",340.237,-2.76
"4",340.615,-4.13
"5",340.992,-4.77
"6",341.37,-5.09
"7",341.747,-5.78
"8",342.124,-6.88
"9",342.501,-7.97
"10",342.878,-3.84
"11",343.256,-4.22
"12",343.633,-5.18
"13",344.01,-5.93
"14",344.387,-6.67
"15",344.764,-7.54
"16",345.141,-7.95
"17",345.518,-8.05
"18",345.895,-8.93
"19",346.272,-9.94
"20",346.649,-10.94
"21",347.025,-10.92
"22",347.402,-11.38
"23",347.779,-11.64
"24",348.156,-11.52
"25",348.532,-11.39
"26",348.909,-11.61
"27",349.286,-11.18
"28",349.662,-10.3
"29",350.039,-10.1
"30",350.415,-9.51
"31",350.792,-8.89
"32",351.168,-9.24
"33",351.545,-8.35
"34",351.921,-9.57
"35",352.297,-10.68
"36",352.674,-11.41
"37",353.05,-12.51
"38",353.426,-13.65
"39",353.803,-15.39
"40",354.179,-16.07
"41",354.555,-16.5
"42",354.931,-17.18
"43",355.307,-18.13
"44",355.683,-19.09
"45",356.059,-19.84
"46",356.435,-20.73
"47",356.811,-21.44
"48",357.187,-21.87
"49",357.563,-20.86
"50",357.939,-20.94
"51",358.315,-20.6
"52",358.691,-23.9
"53",359.066,-24.19
"54",359.442,-24.63
"55",359.818,-24.46
"56",360.194,-24.39
"57",360.569,-24.88
"58",360.945,-24.79
"59",361.32,-24.83
"60",361.696,-23.99
"61",362.071,-27.05
"62",362.447,-27.05
"63",362.822,-26.26
"64",363.198,-26.28
"65",363.573,-26.39
"66",363.948,-26.38
"67",364.324,-25.99
"68",364.699,-26.55
"69",365.074,-26.32
"70",365.449,-25.78
"71",365.825,-25.59
"72",366.2,-26.29
"73",366.575,-26.57
"74",366.95,-23.85
"75",367.325,-24.12
"76",367.7,-24.72
"77",368.075,-25.12
"78",368.45,-25.2
"79",368.825,-25.58
"80",369.2,-25.47
"81",369.575,-24.27
"82",369.949,-24.64
"83",370.324,-24.29
"84",370.699,-25.72
"85",371.074,-25.86
"86",371.448,-25.57
"87",371.823,-25.4
"88",372.197,-24.49
"89",372.572,-24.37
"90",372.947,-23.96
"91",373.321,-24.1
"92",373.695,-24.78
"93",374.07,-24.97
"94",374.444,-24.5
"95",374.819,-24.64
"96",375.193,-24.5
"97",375.567,-24.75
"98",375.942,-24.67
"99",376.316,-23.94
"100",376.69,-25.65
"101",377.064,-26.11
"102",377.438,-26.69
"103",377.812,-26.61
"104",378.186,-26.46
"105",378.56,-25.57
"106",378.934,-25.74
"107",379.308,-25.95
"108",379.682,-25.85
"109",380.056,-26.05
