"","wave","value"
"1",339.483,-6.99
"2",339.86,-7.96
"3",340.237,-8.73
"4",340.615,-9.32
"5",340.992,-9.86
"6",341.37,-10.52
"7",341.747,-11.09
"8",342.124,-11.36
"9",342.501,-11.81
"10",342.878,-12.11
"11",343.256,-12.59
"12",343.633,-12.96
"13",344.01,-13.39
"14",344.387,-13.82
"15",344.764,-14.22
"16",345.141,-14.4
"17",345.518,-14.62
"18",345.895,-14.82
"19",346.272,-15.12
"20",346.649,-15.34
"21",347.025,-15.45
"22",347.402,-15.69
"23",347.779,-15.9
"24",348.156,-16.26
"25",348.532,-16.41
"26",348.909,-16.77
"27",349.286,-17
"28",349.662,-17.25
"29",350.039,-17.32
"30",350.415,-17.37
"31",350.792,-17.61
"32",351.168,-17.52
"33",351.545,-17.44
"34",351.921,-17.44
"35",352.297,-17.37
"36",352.674,-17.38
"37",353.05,-17.83
"38",353.426,-18.48
"39",353.803,-19.13
"40",354.179,-19.89
"41",354.555,-20.61
"42",354.931,-21.17
"43",355.307,-21.78
"44",355.683,-22.1
"45",356.059,-22.95
"46",356.435,-23.58
"47",356.811,-23.96
"48",357.187,-24.68
"49",357.563,-25.26
"50",357.939,-25.87
"51",358.315,-26.15
"52",358.691,-26.59
"53",359.066,-26.89
"54",359.442,-27.25
"55",359.818,-27.51
"56",360.194,-27.75
"57",360.569,-28.18
"58",360.945,-28.23
"59",361.32,-28.13
"60",361.696,-28.34
"61",362.071,-28.45
"62",362.447,-28.51
"63",362.822,-28.58
"64",363.198,-28.55
"65",363.573,-28.57
"66",363.948,-28.73
"67",364.324,-28.87
"68",364.699,-28.92
"69",365.074,-28.95
"70",365.449,-29.22
"71",365.825,-29.35
"72",366.2,-29.35
"73",366.575,-29.28
"74",366.95,-29.31
"75",367.325,-29.47
"76",367.7,-29.33
"77",368.075,-29.32
"78",368.45,-29.53
"79",368.825,-29.65
"80",369.2,-29.54
"81",369.575,-29.42
"82",369.949,-29.58
"83",370.324,-29.45
"84",370.699,-29.5
"85",371.074,-29.45
"86",371.448,-29.35
"87",371.823,-29.24
"88",372.197,-29.4
"89",372.572,-29.2
"90",372.947,-29.23
"91",373.321,-29.3
"92",373.695,-29.33
"93",374.07,-29.35
"94",374.444,-29.19
"95",374.819,-28.99
"96",375.193,-29.09
"97",375.567,-29.13
"98",375.942,-29.04
"99",376.316,-28.95
"100",376.69,-28.8
"101",377.064,-28.71
"102",377.438,-28.74
"103",377.812,-28.68
"104",378.186,-28.8
"105",378.56,-28.2
"106",378.934,-28.07
"107",379.308,-28.06
"108",379.682,-28.25
"109",380.056,-28.32
"110",380.43,-28.26
"111",380.804,-28.27
"112",381.178,-28.23
"113",381.551,-28.24
"114",381.925,-28.31
"115",382.299,-28.54
"116",382.672,-28.4
"117",383.046,-28.51
"118",383.42,-28.32
"119",383.793,-28.41
"120",384.167,-28.46
"121",384.54,-28.35
"122",384.914,-28.52
"123",385.287,-28.43
"124",385.66,-28.23
"125",386.034,-28.06
"126",386.407,-27.99
"127",386.78,-27.95
"128",387.154,-27.74
"129",387.527,-27.73
"130",387.9,-27.88
"131",388.273,-27.49
"132",388.646,-27.26
"133",389.019,-27.22
"134",389.392,-27.24
"135",389.765,-27.1
"136",390.138,-26.84
"137",390.511,-26.81
"138",390.884,-26.66
"139",391.257,-26.51
"140",391.63,-26.35
"141",392.003,-26.41
"142",392.375,-26.74
"143",392.748,-26.52
"144",393.121,-26.49
"145",393.493,-26.4
"146",393.866,-26.38
"147",394.239,-26.59
"148",394.611,-26.63
"149",394.984,-26.44
"150",395.356,-26.26
"151",395.729,-26.27
"152",396.101,-26.24
"153",396.473,-26.18
"154",396.846,-25.82
"155",397.218,-25.99
"156",397.59,-25.97
"157",397.963,-25.07
"158",398.335,-25.14
"159",398.707,-25.28
"160",399.079,-25.02
"161",399.451,-25
"162",399.823,-25.13
"163",400.195,-24.99
"164",400.567,-25.04
"165",400.939,-24.92
"166",401.311,-25.74
