"","wave","value"
"1",339.483,-495.17
"2",339.86,-352.92
"3",340.237,-339.58
"4",340.615,-226.65
"5",340.992,-193.12
"6",341.37,-123.95
"7",341.747,-103.17
"8",342.124,-115.12
"9",342.501,-64.37
"10",342.878,-7.04
"11",343.256,62.9
"12",343.633,142
"13",344.01,230.75
"14",344.387,221.35
"15",344.764,220.62
"16",345.141,220.18
"17",345.518,155.45
"18",345.895,165.34
"19",346.272,439.7
"20",346.649,418.27
"21",347.025,364.84
"22",347.402,324.07
"23",347.779,348.38
"24",348.156,391.77
"25",348.532,405.8
"26",348.909,386.12
"27",349.286,349.35
"28",349.662,671.06
"29",350.039,699.11
"30",350.415,696.39
"31",350.792,651.38
"32",351.168,664.48
"33",351.545,669.35
"34",351.921,353.1
"35",352.297,337.56
"36",352.674,325.09
"37",353.05,327.68
"38",353.426,296.65
"39",353.803,320.56
"40",354.179,322.61
"41",354.555,364.4
"42",354.931,441.41
"43",355.307,149.26
"44",355.683,157.1
"45",356.059,152.18
"46",356.435,214.19
"47",356.811,191.25
"48",357.187,186.04
"49",357.563,197.38
"50",357.939,243.36
"51",358.315,389.73
"52",358.691,409.26
"53",359.066,452.07
"54",359.442,404.05
"55",359.818,421.14
"56",360.194,390.07
"57",360.569,306.05
"58",360.945,275.02
"59",361.32,283.99
"60",361.696,301.62
"61",362.071,209.9
"62",362.447,214.63
"63",362.822,227.78
"64",363.198,208.49
"65",363.573,176.78
"66",363.948,38.06
"67",364.324,234.21
"68",364.699,231.04
"69",365.074,272.15
"70",365.449,267.62
"71",365.825,255.44
"72",366.2,248.14
"73",366.575,220.08
"74",366.95,190.76
"75",367.325,174.64
"76",367.7,217.7
"77",368.075,208.78
"78",368.45,262.26
"79",368.825,276.58
"80",369.2,327.38
"81",369.575,409.16
"82",369.949,225.15
"83",370.324,197.24
"84",370.699,134.02
"85",371.074,164.95
"86",371.448,162.12
"87",371.823,183.26
"88",372.197,199.38
"89",372.572,164.9
"90",372.947,148.82
"91",373.321,108.93
"92",373.695,435.85
"93",374.07,396.11
"94",374.444,369.66
"95",374.819,312.04
"96",375.193,213.9
"97",375.567,183.45
"98",375.942,163.19
"99",376.316,293.82
"100",376.69,237.57
"101",377.064,307.27
"102",377.438,309.8
"103",377.812,282.43
"104",378.186,353.83
"105",378.56,403.32
"106",378.934,551.58
"107",379.308,258.75
"108",379.682,247.94
"109",380.056,259.14
"110",380.43,247.84
