"","wave","value"
"1",339.483,-733.45
"2",339.86,-589.3
"3",340.237,-525.63
"4",340.615,-395.96
"5",340.992,-291.82
"6",341.37,-224.24
"7",341.747,-65.82
"8",342.124,36.58
"9",342.501,183.92
"10",342.878,281.46
"11",343.256,244.2
"12",343.633,244.32
"13",344.01,178.81
"14",344.387,129.61
"15",344.764,164.68
"16",345.141,119.51
"17",345.518,95.4
"18",345.895,24.16
"19",346.272,71.29
"20",346.649,82.12
"21",347.025,89.31
"22",347.402,504.41
"23",347.779,486.51
"24",348.156,451.32
"25",348.532,382.16
"26",348.909,392.39
"27",349.286,431.6
"28",349.662,377.41
"29",350.039,374
"30",350.415,348.19
"31",350.792,369.49
"32",351.168,407.97
"33",351.545,405.05
"34",351.921,447.43
"35",352.297,442.43
"36",352.674,407.36
"37",353.05,417.47
"38",353.426,401.64
"39",353.803,411.75
"40",354.179,-49.99
"41",354.555,-115.38
"42",354.931,-33.92
"43",355.307,-25.4
"44",355.683,4.32
"45",356.059,79.45
"46",356.435,118.29
"47",356.811,189.64
"48",357.187,198.29
"49",357.563,294.61
"50",357.939,290.83
"51",358.315,223.98
"52",358.691,249.68
"53",359.066,239.08
"54",359.442,328.09
"55",359.818,252.84
"56",360.194,233.72
"57",360.569,257.59
"58",360.945,230.07
"59",361.32,272.08
"60",361.696,249.19
"61",362.071,230.56
"62",362.447,266.6
"63",362.822,108.43
"64",363.198,96.37
"65",363.573,54.48
"66",363.948,57.53
"67",364.324,28.18
"68",364.699,16.86
"69",365.074,29.03
"70",365.449,232.51
"71",365.825,189.28
"72",366.2,243.22
"73",366.575,298.99
"74",366.95,298.02
"75",367.325,244.07
"76",367.7,231.41
"77",368.075,255.4
"78",368.45,251.75
"79",368.825,47.79
"80",369.2,1.51
"81",369.575,16.25
"82",369.949,16.74
"83",370.324,85.17
"84",370.699,212.17
"85",371.074,235.06
"86",371.448,199.26
"87",371.823,197.8
"88",372.197,242.61
"89",372.572,250.77
"90",372.947,157.99
"91",373.321,142.16
"92",373.695,66.9
"93",374.07,-63.51
"94",374.444,-111.12
"95",374.819,271.11
"96",375.193,315.06
"97",375.567,251.5
"98",375.942,253.09
"99",376.316,244.2
"100",376.69,198.78
"101",377.064,183.92
"102",377.438,376.8
"103",377.812,400.91
"104",378.186,96.61
"105",378.56,50.95
"106",378.934,31.71
"107",379.308,117.31
"108",379.682,162.25
"109",380.056,346.48
"110",380.43,399.81
"111",380.804,260.03
"112",381.178,280.97
"113",381.551,184.29
"114",381.925,189.4
"115",382.299,237.74
"116",382.672,126.81
"117",383.046,140.45
"118",383.42,-31.12
"119",383.793,-57.54
"120",384.167,10.16
"121",384.54,48.52
"122",384.914,51.2
"123",385.287,49.13
"124",385.66,47.66
"125",386.034,101.36
"126",386.407,134.48
"127",386.78,133.75
"128",387.154,142.52
"129",387.527,58.62
"130",387.9,-7.86
"131",388.273,893.7
"132",388.646,961.89
"133",389.019,915.62
"134",389.392,862.04
"135",389.765,773.27
"136",390.138,809.8
"137",390.511,822.83
"138",390.884,823.2
"139",391.257,849.99
"140",391.63,-46.71
"141",392.003,-127.07
"142",392.375,-135.47
"143",392.748,-76.54
"144",393.121,-14.32
"145",393.493,-54.5
"146",393.866,-65.09
"147",394.239,-20.28
"148",394.611,-12.25
"149",394.984,17.22
"150",395.356,25.99
"151",395.729,51.32
"152",396.101,24.53
"153",396.473,-41.47
"154",396.846,14.42
"155",397.218,55.21
"156",397.59,44.86
"157",397.963,44.25
"158",398.335,143.37
"159",398.707,215.7
"160",399.079,215.82
"161",399.451,263.44
"162",399.823,277.07
"163",400.195,238.47
"164",400.567,476.53
"165",400.939,495.04
"166",401.311,434.76
"167",401.683,339.05
"168",402.055,261.97
"169",402.427,303.98
"170",402.799,473.48
"171",403.17,475.68
"172",403.542,503.19
"173",403.914,205.84
"174",404.285,127.54
"175",404.657,215.58
"176",405.029,475.31
"177",405.4,576.13
"178",405.772,562.5
"179",406.143,412.97
"180",406.514,678.9
"181",406.886,665.51
"182",407.257,696.93
"183",407.629,1831.43
"184",408,1842.88
"185",408.371,1591.91
"186",408.742,1491.7
"187",409.114,1448.47
"188",409.485,1378.46
"189",409.856,1082.07
"190",410.227,1047.98
"191",410.598,1075.5
"192",410.969,-7.01
"193",411.34,-66.43
"194",411.711,-118.79
"195",412.082,-138.03
"196",412.453,-69.6
"197",412.824,-87.38
"198",413.194,-20.4
"199",413.565,27.45
"200",413.936,24.41
"201",414.307,30.37
"202",414.677,0.78
"203",415.048,25.62
"204",415.418,88.7
"205",415.789,1.39
"206",416.159,17.71
"207",416.53,-11.64
"208",416.9,-1.53
"209",417.271,-46.46
"210",417.641,-60.71
"211",418.012,-27.34
"212",418.382,-39.52
"213",418.752,-45.61
"214",419.122,30.01
"215",419.493,49.13
"216",419.863,33.9
"217",420.233,4.92
"218",420.603,-2.14
"219",420.973,-24.06
"220",421.343,-3.97
"221",421.713,0.54
"222",422.083,-14.44
"223",422.453,-109.42
"224",422.823,-29.9
"225",423.193,15.15
"226",423.562,-8.35
"227",423.932,-38.43
"228",424.302,-5.79
"229",424.672,-45.73
"230",425.041,-48.9
"231",425.411,-68.01
"232",425.78,-34.53
"233",426.15,-102.23
"234",426.52,-159.71
"235",426.889,-141.07
"236",427.258,-50.36
"237",427.628,-73.13
"238",427.997,-70.57
"239",428.367,-38.79
"240",428.736,87.24
"241",429.105,92.35
"242",429.474,201.46
"243",429.844,245.17
"244",430.213,296.19
"245",430.582,220.94
"246",430.951,196.83
"247",431.32,210.83
"248",431.689,212.41
"249",432.058,67.63
"250",432.427,82.85
"251",432.796,26.35
"252",433.165,210.1
"253",433.534,220.82
"254",433.902,227.03
"255",434.271,274.52
"256",434.64,275.49
"257",435.009,249.8
