"","wave","value"
"1",339.483,-526.35
"2",339.86,-386.05
"3",340.237,-363.74
"4",340.615,-241.94
"5",340.992,-200.96
"6",341.37,-124.53
"7",341.747,-105.88
"8",342.124,-115.53
"9",342.501,-63.46
"10",342.878,-7.4
"11",343.256,65.37
"12",343.633,148.66
"13",344.01,241.73
"14",344.387,226
"15",344.764,222.93
"16",345.141,221.13
"17",345.518,160.05
"18",345.895,168.29
"19",346.272,441.19
"20",346.649,414.69
"21",347.025,352.98
"22",347.402,314.8
"23",347.779,337.64
"24",348.156,382.5
"25",348.532,398.86
"26",348.909,379.38
"27",349.286,337.25
"28",349.662,341.05
"29",350.039,361.36
"30",350.415,358.53
"31",350.792,312.41
"32",351.168,323.9
"33",351.545,325.12
"34",351.921,6.14
"35",352.297,-10.27
"36",352.674,-22.16
"37",353.05,-20.11
"38",353.426,-58.88
"39",353.803,-34.48
"40",354.179,-31.56
"41",354.555,11.35
"42",354.931,100.44
"43",355.307,121.82
"44",355.683,143.3
"45",356.059,141.25
"46",356.435,204.86
"47",356.811,177.59
"48",357.187,174.03
"49",357.563,182.26
"50",357.939,227.95
"51",358.315,380.99
"52",358.691,396.72
"53",359.066,445.62
"54",359.442,397.06
"55",359.818,415.28
"56",360.194,383.76
"57",360.569,297.6
"58",360.945,268.86
"59",361.32,279.39
"60",361.696,294.83
"61",362.071,205.06
"62",362.447,216.94
"63",362.822,229.36
"64",363.198,208.81
"65",363.573,181
"66",363.948,37.36
"67",364.324,244.17
"68",364.699,246.61
"69",365.074,286.11
"70",365.449,279.73
"71",365.825,262.19
"72",366.2,252.89
"73",366.575,222.06
"74",366.95,191.96
"75",367.325,175.3
"76",367.7,215.82
"77",368.075,201.99
"78",368.45,254.11
"79",368.825,267.26
"80",369.2,315.77
"81",369.575,395.4
"82",369.949,207.2
"83",370.324,174.76
"84",370.699,116.27
"85",371.074,150.75
"86",371.448,149.44
"87",371.823,163.61
"88",372.197,180.02
"89",372.572,142.42
"90",372.947,126.15
"91",373.321,88.06
"92",373.695,432.96
"93",374.07,395.6
"94",374.444,376.17
"95",374.819,315.23
"96",375.193,219.77
"97",375.567,187.09
"98",375.942,164.58
"99",376.316,298.04
"100",376.69,236.67
"101",377.064,306.76
"102",377.438,310.36
"103",377.812,280.55
"104",378.186,356.83
"105",378.56,404.27
"106",378.934,555.11
"107",379.308,245.92
"108",379.682,235.94
"109",380.056,243.1
"110",380.43,234.19
"111",380.804,246.31
"112",381.178,290.3
"113",381.551,289.22
"114",381.925,195.85
"115",382.299,180.75
"116",382.672,128.83
"117",383.046,207.74
"118",383.42,249.04
"119",383.793,163.8
"120",384.167,137.6
"121",384.54,37.12
"122",384.914,37.95
"123",385.287,72.14
"124",385.66,42.04
"125",386.034,64.15
"126",386.407,77.98
"127",386.78,46.57
"128",387.154,817.6
"129",387.527,824.17
"130",387.9,830.16
"131",388.273,793.58
"132",388.646,707.86
